"HHID","A10itemcod","Farm_Implement","A10Q1_other","a10q1","a10q2","a10q3","a10q4","a10q5","a10q6","a10q7","a10q8","hh","wgt_X"
36040409,10,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,11,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,12,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,13,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,14,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,15,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,16,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,17,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,18,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,19,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,20,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,21,2,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,22,2,,,,,,,,,,"H03604-04-09",850.567138671875
36050402,1,1,,4,16000,4,1,,2,,,"H03605-04-02",2551.70141601563
36050402,2,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,3,1,,2,8000,2,1,,2,,,"H03605-04-02",2551.70141601563
36050402,4,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,5,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,6,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,7,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,8,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,9,1,,1,2000,1,1,,1,1,0,"H03605-04-02",2551.70141601563
36050402,10,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,11,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,12,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,13,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,14,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,15,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,16,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,17,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,18,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,19,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,20,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,21,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,22,2,,,,,,,,,,"H03605-04-02",2551.70141601563
36070401,1,1,,6,7000,6,1,,2,,,"H03607-04-01",2551.70141601563
36070401,2,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,3,1,,2,10000,3,1,,2,,,"H03607-04-01",2551.70141601563
36070401,4,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,5,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,6,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,7,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,8,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,9,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,10,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,11,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,12,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,13,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,14,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,15,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,16,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,17,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,18,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,19,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,20,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,21,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,22,2,,,,,,,,,,"H03607-04-01",2551.70141601563
36080401,1,1,,2,15000,2,1,,2,,,"H03608-04-01",2551.70141601563
36080401,2,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,3,1,,1,5000,1,1,,2,,,"H03608-04-01",2551.70141601563
36080401,4,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,5,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,6,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,7,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,8,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,9,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,10,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,11,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,12,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,13,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,14,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,15,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,16,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,17,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,18,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,19,1,,1,45000,0,1,,2,,,"H03608-04-01",2551.70141601563
36080401,20,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,21,2,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,22,2,,,,,,,,,,"H03608-04-01",2551.70141601563
37040401,1,1,,4,20000,0,1,,2,,,"H03704-04-01",2551.70141601563
37040401,2,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,3,1,,2,3000,2,1,,2,,,"H03704-04-01",2551.70141601563
37040401,4,1,,1,2000,0,1,,2,,,"H03704-04-01",2551.70141601563
37040401,5,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,6,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,7,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,8,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,9,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,10,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,11,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,12,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,13,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,14,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,15,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,16,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,17,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,18,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,19,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,20,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,21,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,22,2,,,,,,,,,,"H03704-04-01",2551.70141601563
37050401,1,1,,2,15000,3,1,,1,1,0,"H03705-04-01",2551.70141601563
37050401,2,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,3,1,,2,10000,2,1,,2,,,"H03705-04-01",2551.70141601563
37050401,4,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,5,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,6,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,7,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,8,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,9,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,10,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,11,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,12,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,13,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,14,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,15,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,16,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,17,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,18,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,19,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,20,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,21,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,22,2,,,,,,,,,,"H03705-04-01",2551.70141601563
37060401,1,1,,5,20000,5,1,,1,2,0,"H03706-04-01",2551.70141601563
37060401,2,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,3,1,,2,10000,4,1,,1,1,0,"H03706-04-01",2551.70141601563
37060401,4,1,,2,5000,2,1,,1,1,0,"H03706-04-01",2551.70141601563
37060401,5,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,6,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,7,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,8,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,9,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,10,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,11,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,12,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,13,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,14,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,15,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,16,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,17,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,18,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,19,1,,1,35000,1,1,,2,,,"H03706-04-01",2551.70141601563
37060401,20,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,21,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,22,2,,,,,,,,,,"H03706-04-01",2551.70141601563
37070401,1,1,,7,50000,7,1,,2,,,"H03707-04-01",1275.85070800781
37070401,2,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,3,1,,2,2000,2,1,,2,,,"H03707-04-01",1275.85070800781
37070401,4,1,,2,8000,2,1,,2,,,"H03707-04-01",1275.85070800781
37070401,5,1,,1,100000,1,1,,2,,,"H03707-04-01",1275.85070800781
37070401,6,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,7,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,8,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,9,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,10,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,11,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,12,1,,1,10000,1,1,,2,,,"H03707-04-01",1275.85070800781
37070401,13,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,14,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,15,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,16,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,17,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,18,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,19,1,,1,60000,1,1,,2,,,"H03707-04-01",1275.85070800781
37070401,20,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,21,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,22,2,,,,,,,,,,"H03707-04-01",1275.85070800781
37090401,1,1,,4,35000,4,1,,2,,,"H03709-04-01",2551.70141601563
37090401,2,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,3,1,,1,2000,1,1,,2,,,"H03709-04-01",2551.70141601563
37090401,4,1,,1,2000,1,1,,2,,,"H03709-04-01",2551.70141601563
37090401,5,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,6,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,7,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,8,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,9,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,10,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,11,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,12,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,13,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,14,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,15,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,16,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,17,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,18,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,19,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,20,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,21,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,22,2,,,,,,,,,,"H03709-04-01",2551.70141601563
37110402,1,1,,1,6000,1,1,,2,,,"H03711-04-02",637.925354003906
37110402,2,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,3,1,,1,5000,1,1,,2,,,"H03711-04-02",637.925354003906
37110402,4,1,,1,6000,1,1,,2,,,"H03711-04-02",637.925354003906
37110402,5,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,6,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,7,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,8,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,9,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,10,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,11,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,12,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,13,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,14,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,15,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,16,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,17,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,18,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,19,1,,0,,0,1,,1,5,10000,"H03711-04-02",637.925354003906
37110402,20,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,21,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,22,2,,,,,,,,,,"H03711-04-02",637.925354003906
37110403,1,1,,1,5000,1,1,,2,,,"H03711-04-03",637.925354003906
37110403,2,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,3,1,,1,5000,1,1,,2,,,"H03711-04-03",637.925354003906
37110403,4,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,5,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,6,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,7,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,8,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,9,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,10,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,11,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,12,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,13,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,14,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,15,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,16,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,17,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,18,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,19,1,,0,,0,1,,1,1,6000,"H03711-04-03",637.925354003906
37110403,20,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,21,2,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,22,2,,,,,,,,,,"H03711-04-03",637.925354003906
38070401,1,1,,4,20000,4,1,,2,,,"H03807-04-01",2551.70141601563
38070401,2,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,3,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,4,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,5,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,6,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,7,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,8,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,9,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,10,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,11,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,12,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,13,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,14,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,15,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,16,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,17,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,18,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,19,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,20,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,21,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,22,2,,,,,,,,,,"H03807-04-01",2551.70141601563
38090401,1,1,,2,15000,3,1,,2,,,"H03809-04-01",2551.70141601563
38090401,2,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,3,1,,1,6000,1,1,,2,,,"H03809-04-01",2551.70141601563
38090401,4,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,5,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,6,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,7,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,8,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,9,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,10,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,11,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,12,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,13,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,14,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,15,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,16,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,17,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,18,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,19,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,20,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,21,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,22,2,,,,,,,,,,"H03809-04-01",2551.70141601563
38100401,1,1,,2,5000,2,1,,1,1,0,"H03810-04-01",2551.70141601563
38100401,2,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,3,1,,1,2500,1,1,,2,,,"H03810-04-01",2551.70141601563
38100401,4,1,,1,2000,1,1,,2,,,"H03810-04-01",2551.70141601563
38100401,5,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,6,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,7,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,8,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,9,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,10,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,11,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,12,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,13,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,14,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,15,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,16,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,17,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,18,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,19,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,20,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,21,2,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,22,1,"1",1,4000,1,1,,1,1,0,"H03810-04-01",2551.70141601563
39020401,1,1,,1,6000,1,1,,1,1,0,"H03902-04-01",2551.70141601563
39020401,2,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,3,1,,1,2000,1,1,,2,,,"H03902-04-01",2551.70141601563
39020401,4,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,5,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,6,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,7,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,8,1,,1,1500,1,1,,2,,,"H03902-04-01",2551.70141601563
39020401,9,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,10,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,11,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,12,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,13,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,14,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,15,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,16,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,17,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,18,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,19,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,20,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,21,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,22,2,,,,,,,,,,"H03902-04-01",2551.70141601563
39030401,1,1,,3,21000,3,1,,2,,,"H03903-04-01",2551.70141601563
39030401,2,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,3,1,,1,5000,1,1,,2,,,"H03903-04-01",2551.70141601563
39030401,4,1,,0,,0,1,,1,1,0,"H03903-04-01",2551.70141601563
39030401,5,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,6,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,7,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,8,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,9,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,10,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,11,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,12,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,13,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,14,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,15,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,16,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,17,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,18,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,19,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,20,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,21,2,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,22,1,"Axe",1,10000,1,1,,2,,,"H03903-04-01",2551.70141601563
39060401,1,1,,4,25000,4,1,,2,,,"H03906-04-01",2551.70141601563
39060401,2,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,3,1,,2,5000,2,1,,2,,,"H03906-04-01",2551.70141601563
39060401,4,1,,1,3000,1,2,1,,,,"H03906-04-01",2551.70141601563
39060401,5,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,6,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,7,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,8,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,9,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,10,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,11,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,12,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,13,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,14,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,15,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,16,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,17,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,18,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,19,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,20,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,21,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39060401,22,2,,,,,,,,,,"H03906-04-01",2551.70141601563
39070401,1,1,,5,15000,5,1,,2,,,"H03907-04-01",2551.70141601563
39070401,2,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,3,1,,1,3000,1,1,,2,,,"H03907-04-01",2551.70141601563
39070401,4,1,,2,6000,2,1,,2,,,"H03907-04-01",2551.70141601563
39070401,5,1,,1,20000,1,1,,2,,,"H03907-04-01",2551.70141601563
39070401,6,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,7,1,,1,15000,1,2,1,,,,"H03907-04-01",2551.70141601563
39070401,8,1,,0,,0,1,,1,12,12000,"H03907-04-01",2551.70141601563
39070401,9,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,10,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,11,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,12,1,,3,6000,3,1,,2,,,"H03907-04-01",2551.70141601563
39070401,13,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,14,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,15,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,16,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,17,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,18,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,19,1,,1,50000,1,1,,2,,,"H03907-04-01",2551.70141601563
39070401,20,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,21,2,,,,,,,,,,"H03907-04-01",2551.70141601563
39070401,22,1,"knife",2,2000,2,1,,2,,,"H03907-04-01",2551.70141601563
39080401,1,1,,2,14000,2,1,,2,,,"H03908-04-01",2551.70141601563
39080401,2,2,,,,,,,,,,"H03908-04-01",2551.70141601563
39080401,3,1,,0,,0,1,,1,1,0,"H03908-04-01",2551.70141601563
39080401,4,2,,,,,,,,,,"H03908-04-01",2551.70141601563
39080401,5,2,,,,,,,,,,"H03908-04-01",2551.70141601563
39080401,6,2,,,,,,,,,,"H03908-04-01",2551.70141601563
