"PID","HHID","h6q23_1","h6q23","wgt_X"
"P07203-009","H07203-04-01",19,2,2551.70141601563
"P07203-009","H07203-04-01",17,2,2551.70141601563
"P07203-009","H07203-04-01",7,2,2551.70141601563
"P07203-009","H07203-04-01",2,2,2551.70141601563
"P07203-009","H07203-04-01",13,2,2551.70141601563
"P07203-009","H07203-04-01",14,2,2551.70141601563
"P07203-009","H07203-04-01",12,2,2551.70141601563
"P07203-009","H07203-04-01",15,2,2551.70141601563
"P07203-009","H07203-04-01",18,2,2551.70141601563
"P07203-009","H07203-04-01",6,2,2551.70141601563
"P07203-009","H07203-04-01",99,2,2551.70141601563
"P07203-009","H07203-04-01",11,2,2551.70141601563
"P07203-009","H07203-04-01",16,1,2551.70141601563
"P07203-009","H07203-04-01",8,2,2551.70141601563
"P07208-017","H07208-04-02",16,2,1275.85070800781
"P07208-017","H07208-04-02",13,2,1275.85070800781
"P07208-017","H07208-04-02",19,2,1275.85070800781
"P07208-017","H07208-04-02",99,2,1275.85070800781
"P07208-017","H07208-04-02",18,2,1275.85070800781
"P07208-017","H07208-04-02",15,2,1275.85070800781
"P07208-017","H07208-04-02",1,2,1275.85070800781
"P07208-017","H07208-04-02",11,2,1275.85070800781
"P07208-017","H07208-04-02",2,2,1275.85070800781
"P07208-017","H07208-04-02",7,2,1275.85070800781
"P07208-017","H07208-04-02",6,2,1275.85070800781
"P07208-017","H07208-04-02",12,2,1275.85070800781
"P07208-017","H07208-04-02",8,1,1275.85070800781
"P07208-017","H07208-04-02",14,2,1275.85070800781
"P07208-017","H07208-04-02",17,2,1275.85070800781
"P07310-034","H07310-04-01",14,2,2551.701171875
"P07310-035","H07310-04-01",19,2,2551.701171875
"P07310-033","H07310-04-01",8,2,2551.701171875
"P07310-034","H07310-04-01",18,2,2551.701171875
"P07310-034","H07310-04-01",17,2,2551.701171875
"P07310-036","H07310-04-01",1,2,2551.701171875
"P07310-033","H07310-04-01",7,2,2551.701171875
"P07310-033","H07310-04-01",99,2,2551.701171875
"P07310-033","H07310-04-01",19,2,2551.701171875
"P07310-034","H07310-04-01",2,1,2551.701171875
"P07310-034","H07310-04-01",7,2,2551.701171875
"P07310-035","H07310-04-01",99,2,2551.701171875
"P07310-035","H07310-04-01",11,2,2551.701171875
"P07310-035","H07310-04-01",1,2,2551.701171875
"P07310-033","H07310-04-01",12,2,2551.701171875
"P07310-034","H07310-04-01",15,2,2551.701171875
"P07310-034","H07310-04-01",12,2,2551.701171875
"P07310-035","H07310-04-01",16,2,2551.701171875
"P07310-035","H07310-04-01",18,2,2551.701171875
"P07310-034","H07310-04-01",6,2,2551.701171875
"P07310-036","H07310-04-01",16,2,2551.701171875
"P07310-036","H07310-04-01",99,2,2551.701171875
"P07310-035","H07310-04-01",14,2,2551.701171875
"P07310-035","H07310-04-01",7,2,2551.701171875
"P07310-033","H07310-04-01",15,2,2551.701171875
"P07310-035","H07310-04-01",6,2,2551.701171875
"P07310-036","H07310-04-01",15,2,2551.701171875
"P07310-036","H07310-04-01",13,2,2551.701171875
"P07310-036","H07310-04-01",14,2,2551.701171875
"P07310-035","H07310-04-01",17,2,2551.701171875
"P07310-033","H07310-04-01",14,2,2551.701171875
"P07310-036","H07310-04-01",19,2,2551.701171875
"P07310-033","H07310-04-01",2,1,2551.701171875
"P07310-035","H07310-04-01",8,1,2551.701171875
"P07310-033","H07310-04-01",16,2,2551.701171875
"P07310-035","H07310-04-01",2,2,2551.701171875
"P07310-034","H07310-04-01",16,1,2551.701171875
"P07310-036","H07310-04-01",11,2,2551.701171875
"P07310-036","H07310-04-01",7,2,2551.701171875
"P07310-034","H07310-04-01",8,2,2551.701171875
"P07310-034","H07310-04-01",19,2,2551.701171875
"P07310-033","H07310-04-01",6,2,2551.701171875
"P07310-034","H07310-04-01",11,2,2551.701171875
"P07310-033","H07310-04-01",1,2,2551.701171875
"P07310-035","H07310-04-01",13,2,2551.701171875
"P07310-034","H07310-04-01",1,2,2551.701171875
"P07310-036","H07310-04-01",8,2,2551.701171875
"P07310-034","H07310-04-01",99,2,2551.701171875
"P07310-036","H07310-04-01",18,2,2551.701171875
"P07310-036","H07310-04-01",2,1,2551.701171875
"P07310-033","H07310-04-01",17,2,2551.701171875
"P07310-033","H07310-04-01",13,2,2551.701171875
"P07310-036","H07310-04-01",17,2,2551.701171875
"P07310-033","H07310-04-01",11,2,2551.701171875
"P07310-035","H07310-04-01",15,2,2551.701171875
"P07310-036","H07310-04-01",12,2,2551.701171875
"P07310-034","H07310-04-01",13,2,2551.701171875
"P07310-033","H07310-04-01",18,2,2551.701171875
"P07310-036","H07310-04-01",6,2,2551.701171875
"P07310-035","H07310-04-01",12,2,2551.701171875
"P07404-006","H07404-04-01",19,2,2551.70141601563
"P07404-006","H07404-04-01",13,1,2551.70141601563
"P07404-006","H07404-04-01",99,2,2551.70141601563
"P07404-006","H07404-04-01",18,2,2551.70141601563
"P07404-006","H07404-04-01",17,2,2551.70141601563
"P07404-006","H07404-04-01",1,2,2551.70141601563
"P07404-006","H07404-04-01",15,2,2551.70141601563
"P07404-006","H07404-04-01",8,2,2551.70141601563
"P07404-006","H07404-04-01",12,2,2551.70141601563
"P07404-006","H07404-04-01",11,2,2551.70141601563
"P07404-006","H07404-04-01",2,2,2551.70141601563
"P07404-006","H07404-04-01",14,2,2551.70141601563
"P07404-006","H07404-04-01",7,2,2551.70141601563
"P07404-006","H07404-04-01",6,2,2551.70141601563
"P07404-006","H07404-04-01",16,2,2551.70141601563
"P07412-005","H07412-04-01",11,2,2551.70141601563
"P07412-005","H07412-04-01",15,2,2551.70141601563
"P07412-005","H07412-04-01",2,2,2551.70141601563
"P07412-005","H07412-04-01",19,2,2551.70141601563
"P07412-005","H07412-04-01",13,2,2551.70141601563
"P07412-005","H07412-04-01",17,2,2551.70141601563
"P07412-005","H07412-04-01",99,2,2551.70141601563
"P07412-005","H07412-04-01",14,2,2551.70141601563
"P07412-005","H07412-04-01",12,2,2551.70141601563
"P07412-005","H07412-04-01",18,2,2551.70141601563
"P07412-005","H07412-04-01",16,2,2551.70141601563
"P07412-005","H07412-04-01",1,2,2551.70141601563
"P07412-005","H07412-04-01",7,2,2551.70141601563
"P07412-005","H07412-04-01",8,1,2551.70141601563
"P07412-005","H07412-04-01",6,2,2551.70141601563
"P07502-022","H07502-04-03",19,2,425.283569335938
"P07502-022","H07502-04-03",12,2,425.283569335938
"P07502-022","H07502-04-03",2,2,425.283569335938
"P07502-022","H07502-04-03",1,2,425.283569335938
"P07502-022","H07502-04-03",16,1,425.283569335938
"P07502-022","H07502-04-03",17,2,425.283569335938
"P07502-022","H07502-04-03",14,2,425.283569335938
"P07502-022","H07502-04-03",8,2,425.283569335938
"P07502-022","H07502-04-03",7,2,425.283569335938
"P07502-022","H07502-04-03",99,2,425.283569335938
"P07502-022","H07502-04-03",11,2,425.283569335938
"P07502-022","H07502-04-03",6,2,425.283569335938
"P07502-022","H07502-04-03",18,2,425.283569335938
"P07502-022","H07502-04-03",13,2,425.283569335938
"P07502-022","H07502-04-03",15,2,425.283569335938
"P08107-007","H08107-04-01",15,2,2792.466796875
"P08107-007","H08107-04-01",6,2,2792.466796875
"P08107-007","H08107-04-01",1,2,2792.466796875
"P08107-007","H08107-04-01",14,2,2792.466796875
"P08107-007","H08107-04-01",12,2,2792.466796875
"P08107-007","H08107-04-01",2,2,2792.466796875
"P08107-007","H08107-04-01",8,1,2792.466796875
"P08107-007","H08107-04-01",18,2,2792.466796875
"P08107-007","H08107-04-01",7,2,2792.466796875
"P08107-007","H08107-04-01",11,2,2792.466796875
"P08107-007","H08107-04-01",16,2,2792.466796875
"P08107-007","H08107-04-01",19,2,2792.466796875
"P08107-007","H08107-04-01",99,2,2792.466796875
"P08107-007","H08107-04-01",13,2,2792.466796875
"P08107-007","H08107-04-01",17,2,2792.466796875
"P08308-026","H08308-04-03",19,2,1396.2333984375
"P08308-026","H08308-04-03",18,2,1396.2333984375
"P08308-026","H08308-04-03",16,2,1396.2333984375
"P08308-026","H08308-04-03",15,2,1396.2333984375
"P08308-026","H08308-04-03",99,2,1396.2333984375
"P08308-026","H08308-04-03",11,2,1396.2333984375
"P08308-026","H08308-04-03",14,2,1396.2333984375
"P08308-026","H08308-04-03",7,2,1396.2333984375
"P08308-026","H08308-04-03",8,2,1396.2333984375
"P08308-026","H08308-04-03",6,2,1396.2333984375
"P08308-026","H08308-04-03",17,2,1396.2333984375
"P08308-026","H08308-04-03",1,2,1396.2333984375
"P08308-026","H08308-04-03",2,1,1396.2333984375
"P08308-026","H08308-04-03",13,2,1396.2333984375
"P08308-026","H08308-04-03",12,2,1396.2333984375
"P08309-014","H08309-04-01",19,2,2792.466796875
"P08309-014","H08309-04-01",17,2,2792.466796875
"P08309-014","H08309-04-01",8,2,2792.466796875
"P08309-014","H08309-04-01",11,2,2792.466796875
"P08309-014","H08309-04-01",16,2,2792.466796875
"P08309-014","H08309-04-01",6,2,2792.466796875
"P08309-014","H08309-04-01",1,1,2792.466796875
"P08309-014","H08309-04-01",18,2,2792.466796875
"P08309-014","H08309-04-01",7,2,2792.466796875
"P08309-014","H08309-04-01",12,2,2792.466796875
"P08309-014","H08309-04-01",99,2,2792.466796875
"P08309-014","H08309-04-01",14,2,2792.466796875
"P08309-014","H08309-04-01",2,2,2792.466796875
"P08309-014","H08309-04-01",13,2,2792.466796875
"P08309-014","H08309-04-01",15,2,2792.466796875
"P08404-008","H08404-04-01",99,2,2792.466796875
"P08404-008","H08404-04-01",18,2,2792.466796875
"P08404-008","H08404-04-01",7,2,2792.466796875
"P08404-008","H08404-04-01",15,2,2792.466796875
"P08404-008","H08404-04-01",16,1,2792.466796875
"P08404-008","H08404-04-01",14,2,2792.466796875
"P08404-008","H08404-04-01",1,2,2792.466796875
"P08404-008","H08404-04-01",17,2,2792.466796875
"P08404-008","H08404-04-01",13,2,2792.466796875
"P08404-008","H08404-04-01",19,2,2792.466796875
"P08404-008","H08404-04-01",8,2,2792.466796875
"P08404-008","H08404-04-01",2,2,2792.466796875
"P08404-008","H08404-04-01",12,2,2792.466796875
"P08404-008","H08404-04-01",11,2,2792.466796875
"P08404-008","H08404-04-01",6,2,2792.466796875
"P08501-005","H08501-04-01",8,2,2792.466796875
"P08501-005","H08501-04-01",1,2,2792.466796875
"P08501-005","H08501-04-01",2,2,2792.466796875
"P08501-005","H08501-04-01",11,2,2792.466796875
"P08501-005","H08501-04-01",15,2,2792.466796875
"P08501-005","H08501-04-01",14,2,2792.466796875
"P08501-005","H08501-04-01",17,2,2792.466796875
"P08501-005","H08501-04-01",13,2,2792.466796875
"P08501-005","H08501-04-01",12,2,2792.466796875
"P08501-005","H08501-04-01",6,2,2792.466796875
"P08501-005","H08501-04-01",7,2,2792.466796875
"P08501-005","H08501-04-01",18,2,2792.466796875
"P08501-005","H08501-04-01",99,2,2792.466796875
"P08501-005","H08501-04-01",19,2,2792.466796875
"P08501-005","H08501-04-01",16,1,2792.466796875
"P08505-008","H08505-04-01",19,2,2792.466796875
"P08505-008","H08505-04-01",1,2,2792.466796875
"P08505-008","H08505-04-01",12,2,2792.466796875
"P08505-008","H08505-04-01",2,2,2792.466796875
"P08505-008","H08505-04-01",7,2,2792.466796875
"P08505-008","H08505-04-01",99,2,2792.466796875
"P08505-008","H08505-04-01",15,2,2792.466796875
"P08505-008","H08505-04-01",13,2,2792.466796875
"P08505-008","H08505-04-01",16,1,2792.466796875
"P08505-008","H08505-04-01",18,2,2792.466796875
"P08505-008","H08505-04-01",17,2,2792.466796875
"P08505-008","H08505-04-01",11,2,2792.466796875
"P08505-008","H08505-04-01",8,2,2792.466796875
"P08505-008","H08505-04-01",14,2,2792.466796875
"P08505-008","H08505-04-01",6,2,2792.466796875
"P08602-016","H08602-04-03",19,2,930.822265625
"P08602-016","H08602-04-03",15,2,930.822265625
"P08602-016","H08602-04-03",11,2,930.822265625
"P08602-016","H08602-04-03",7,2,930.822265625
"P08602-016","H08602-04-03",17,2,930.822265625
"P08602-016","H08602-04-03",18,2,930.822265625
"P08602-016","H08602-04-03",8,2,930.822265625
"P08602-016","H08602-04-03",13,2,930.822265625
"P08602-016","H08602-04-03",14,2,930.822265625
"P08602-016","H08602-04-03",16,2,930.822265625
"P08602-016","H08602-04-03",1,2,930.822265625
"P08602-016","H08602-04-03",6,2,930.822265625
"P08602-016","H08602-04-03",99,2,930.822265625
"P08602-016","H08602-04-03",2,1,930.822265625
"P08602-016","H08602-04-03",12,2,930.822265625
"P08803-009","H08803-04-01",99,2,2792.466796875
"P08803-009","H08803-04-01",1,2,2792.466796875
"P08803-009","H08803-04-01",17,2,2792.466796875
"P08803-009","H08803-04-01",2,2,2792.466796875
"P08803-009","H08803-04-01",19,2,2792.466796875
"P08803-009","H08803-04-01",6,2,2792.466796875
"P08803-009","H08803-04-01",11,2,2792.466796875
"P08803-009","H08803-04-01",16,1,2792.466796875
"P08803-009","H08803-04-01",18,2,2792.466796875
"P08803-009","H08803-04-01",14,2,2792.466796875
"P08803-009","H08803-04-01",7,2,2792.466796875
"P08803-009","H08803-04-01",12,2,2792.466796875
"P08803-009","H08803-04-01",13,2,2792.466796875
"P08803-009","H08803-04-01",8,2,2792.466796875
"P08803-009","H08803-04-01",15,2,2792.466796875
"P09105-016","H09105-04-02",16,2,1275.8505859375
"P09105-016","H09105-04-02",19,2,1275.8505859375
"P09105-016","H09105-04-02",2,2,1275.8505859375
"P09105-016","H09105-04-02",15,2,1275.8505859375
"P09105-016","H09105-04-02",8,1,1275.8505859375
"P09105-016","H09105-04-02",6,2,1275.8505859375
"P09105-016","H09105-04-02",14,2,1275.8505859375
"P09105-016","H09105-04-02",7,2,1275.8505859375
"P09105-016","H09105-04-02",17,2,1275.8505859375
"P09105-016","H09105-04-02",18,2,1275.8505859375
"P09105-016","H09105-04-02",13,2,1275.8505859375
"P09105-016","H09105-04-02",12,2,1275.8505859375
"P09105-016","H09105-04-02",99,2,1275.8505859375
"P09105-016","H09105-04-02",11,2,1275.8505859375
"P09105-016","H09105-04-02",1,2,1275.8505859375
"P09106-007","H09106-04-02",16,1,1275.8505859375
"P09106-007","H09106-04-02",2,2,1275.8505859375
"P09106-007","H09106-04-02",13,2,1275.8505859375
"P09106-007","H09106-04-02",19,2,1275.8505859375
"P09106-007","H09106-04-02",7,2,1275.8505859375
"P09106-007","H09106-04-02",14,2,1275.8505859375
"P09106-007","H09106-04-02",11,2,1275.8505859375
"P09106-007","H09106-04-02",18,2,1275.8505859375
"P09106-007","H09106-04-02",15,2,1275.8505859375
"P09106-007","H09106-04-02",99,2,1275.8505859375
"P09106-007","H09106-04-02",6,2,1275.8505859375
"P09106-007","H09106-04-02",17,2,1275.8505859375
"P09106-007","H09106-04-02",12,2,1275.8505859375
"P09106-007","H09106-04-02",8,2,1275.8505859375
"P09106-007","H09106-04-02",1,2,1275.8505859375
"P09111-016","H09111-04-01",6,2,2551.701171875
"P09111-016","H09111-04-01",1,2,2551.701171875
"P09111-016","H09111-04-01",12,2,2551.701171875
"P09111-016","H09111-04-01",8,2,2551.701171875
"P09111-016","H09111-04-01",7,2,2551.701171875
"P09111-016","H09111-04-01",14,2,2551.701171875
"P09111-016","H09111-04-01",11,2,2551.701171875
"P09111-016","H09111-04-01",17,2,2551.701171875
"P09111-016","H09111-04-01",16,1,2551.701171875
"P09111-016","H09111-04-01",15,2,2551.701171875
"P09111-016","H09111-04-01",13,2,2551.701171875
"P09111-016","H09111-04-01",19,2,2551.701171875
"P09111-016","H09111-04-01",2,2,2551.701171875
"P09111-016","H09111-04-01",18,2,2551.701171875
"P09111-016","H09111-04-01",99,2,2551.701171875
"P09613-006","H09613-04-01",16,1,2792.466796875
"P09613-006","H09613-04-01",18,2,2792.466796875
"P09613-006","H09613-04-01",17,2,2792.466796875
"P09613-006","H09613-04-01",13,2,2792.466796875
"P09613-006","H09613-04-01",11,2,2792.466796875
"P09613-006","H09613-04-01",1,2,2792.466796875
"P09613-006","H09613-04-01",8,2,2792.466796875
"P09613-006","H09613-04-01",6,2,2792.466796875
"P09613-006","H09613-04-01",15,2,2792.466796875
"P09613-006","H09613-04-01",7,2,2792.466796875
"P09613-006","H09613-04-01",19,2,2792.466796875
"P09613-006","H09613-04-01",99,2,2792.466796875
"P09613-006","H09613-04-01",14,2,2792.466796875
"P09613-006","H09613-04-01",2,2,2792.466796875
"P09613-006","H09613-04-01",12,2,2792.466796875
"P09909-011","H09909-04-01",19,2,2792.466796875
"P09909-011","H09909-04-01",14,2,2792.466796875
"P09909-011","H09909-04-01",13,2,2792.466796875
"P09909-011","H09909-04-01",11,2,2792.466796875
"P09909-011","H09909-04-01",17,2,2792.466796875
"P09909-011","H09909-04-01",1,2,2792.466796875
"P09909-011","H09909-04-01",6,2,2792.466796875
"P09909-011","H09909-04-01",15,2,2792.466796875
"P09909-011","H09909-04-01",99,2,2792.466796875
"P09909-011","H09909-04-01",18,2,2792.466796875
"P09909-011","H09909-04-01",7,2,2792.466796875
"P09909-011","H09909-04-01",2,1,2792.466796875
"P09909-011","H09909-04-01",8,2,2792.466796875
"P09909-011","H09909-04-01",12,2,2792.466796875
"P09909-011","H09909-04-01",16,2,2792.466796875
"P10004-017","H10004-04-01",2,2,2792.466796875
"P10004-017","H10004-04-01",6,2,2792.466796875
"P10004-017","H10004-04-01",11,2,2792.466796875
"P10004-017","H10004-04-01",15,2,2792.466796875
"P10004-017","H10004-04-01",13,2,2792.466796875
"P10004-017","H10004-04-01",1,2,2792.466796875
"P10004-017","H10004-04-01",99,2,2792.466796875
"P10004-017","H10004-04-01",7,2,2792.466796875
"P10004-017","H10004-04-01",18,2,2792.466796875
"P10004-017","H10004-04-01",8,2,2792.466796875
"P10004-017","H10004-04-01",12,2,2792.466796875
"P10004-017","H10004-04-01",16,1,2792.466796875
"P10004-017","H10004-04-01",17,2,2792.466796875
"P10004-017","H10004-04-01",19,2,2792.466796875
"P10004-017","H10004-04-01",14,2,2792.466796875
"P10704-025","H10704-04-02",99,2,1136.32202148438
"P10704-025","H10704-04-02",13,2,1136.32202148438
"P10704-025","H10704-04-02",17,2,1136.32202148438
"P10704-025","H10704-04-02",12,2,1136.32202148438
"P10704-025","H10704-04-02",16,2,1136.32202148438
"P10704-025","H10704-04-02",8,1,1136.32202148438
"P10704-025","H10704-04-02",14,2,1136.32202148438
"P10704-025","H10704-04-02",11,2,1136.32202148438
"P10704-025","H10704-04-02",7,2,1136.32202148438
"P10704-025","H10704-04-02",15,2,1136.32202148438
"P10704-025","H10704-04-02",1,2,1136.32202148438
"P10704-025","H10704-04-02",2,2,1136.32202148438
"P10704-025","H10704-04-02",6,2,1136.32202148438
"P10704-025","H10704-04-02",19,2,1136.32202148438
"P10704-025","H10704-04-02",18,2,1136.32202148438
"P10710-033","H10710-04-02",12,2,454.52880859375
"P10710-033","H10710-04-02",19,2,454.52880859375
"P10710-033","H10710-04-02",6,2,454.52880859375
"P10710-033","H10710-04-02",11,2,454.52880859375
"P10710-033","H10710-04-02",8,2,454.52880859375
"P10710-033","H10710-04-02",1,2,454.52880859375
"P10710-033","H10710-04-02",2,2,454.52880859375
"P10710-033","H10710-04-02",16,1,454.52880859375
"P10710-033","H10710-04-02",14,2,454.52880859375
"P10710-033","H10710-04-02",99,2,454.52880859375
"P10710-033","H10710-04-02",7,2,454.52880859375
"P10710-033","H10710-04-02",18,2,454.52880859375
"P10710-033","H10710-04-02",17,2,454.52880859375
"P10710-033","H10710-04-02",13,2,454.52880859375
"P10710-033","H10710-04-02",15,2,454.52880859375
"P10803-016","H10803-04-02",1,2,757.547973632813
"P10803-016","H10803-04-02",99,2,757.547973632813
"P10803-016","H10803-04-02",17,2,757.547973632813
"P10803-016","H10803-04-02",12,2,757.547973632813
"P10803-016","H10803-04-02",6,2,757.547973632813
"P10803-016","H10803-04-02",7,2,757.547973632813
