"HHID","PID","h6q18","h6q18_1","wgt_X"
"H04210-04-01","P04210-007",1,,2551.70141601563
"H04210-04-01","P04210-005",1,,2551.70141601563
"H04210-04-01","P04210-005",9,,2551.70141601563
"H04210-04-01","P04210-007",9,,2551.70141601563
"H04210-04-01","P04210-005",3,,2551.70141601563
"H04210-04-01","P04210-007",2,,2551.70141601563
"H04210-04-01","P04210-005",10,,2551.70141601563
"H04210-04-01","P04210-007",10,,2551.70141601563
"H04210-04-01","P04210-007",8,,2551.70141601563
"H04210-04-01","P04210-005",8,,2551.70141601563
"H04210-04-01","P04210-005",2,,2551.70141601563
"H04505-04-01","P04505-012",10,,2792.466796875
"H04505-04-01","P04505-012",2,,2792.466796875
"H04505-04-01","P04505-012",8,,2792.466796875
"H04505-04-01","P04505-012",9,,2792.466796875
"H04505-04-01","P04505-012",1,,2792.466796875
"H04508-04-02","P04508-013",9,,698.11669921875
"H04508-04-02","P04508-012",8,,698.11669921875
"H04508-04-02","P04508-013",2,,698.11669921875
"H04508-04-02","P04508-012",2,,698.11669921875
"H04508-04-02","P04508-013",10,,698.11669921875
"H04508-04-02","P04508-012",10,,698.11669921875
"H04508-04-02","P04508-012",1,,698.11669921875
"H04508-04-02","P04508-013",8,,698.11669921875
"H04508-04-02","P04508-013",1,,698.11669921875
"H04508-04-02","P04508-012",9,,698.11669921875
"H04508-04-04","P04508-023",10,,698.11669921875
"H04508-04-04","P04508-023",9,,698.11669921875
"H04508-04-04","P04508-023",8,,698.11669921875
"H04508-04-04","P04508-023",1,,698.11669921875
"H04508-04-04","P04508-023",2,,698.11669921875
"H04509-04-01","P04509-009",8,,2792.466796875
"H04509-04-01","P04509-009",1,,2792.466796875
"H04509-04-01","P04509-009",10,,2792.466796875
"H04509-04-01","P04509-009",9,,2792.466796875
"H04509-04-01","P04509-009",2,,2792.466796875
"H04604-04-01","P04604-005",9,,2792.466796875
"H04604-04-01","P04604-005",1,,2792.466796875
"H04604-04-01","P04604-005",2,,2792.466796875
"H04604-04-01","P04604-005",8,,2792.466796875
"H04604-04-01","P04604-005",10,,2792.466796875
"H04606-04-01","P04606-018",3,,1396.2333984375
"H04606-04-01","P04606-034",3,,1396.2333984375
"H04606-04-01","P04606-018",1,,1396.2333984375
"H04606-04-01","P04606-034",8,,1396.2333984375
"H04606-04-01","P04606-018",2,,1396.2333984375
"H04606-04-01","P04606-034",10,,1396.2333984375
"H04606-04-01","P04606-018",9,,1396.2333984375
"H04606-04-01","P04606-034",9,,1396.2333984375
"H04606-04-01","P04606-018",8,,1396.2333984375
"H04606-04-01","P04606-018",10,,1396.2333984375
"H04606-04-01","P04606-034",2,,1396.2333984375
"H04606-04-01","P04606-034",1,,1396.2333984375
"H04606-04-02","P04606-032",2,,1396.2333984375
"H04606-04-02","P04606-035",8,,1396.2333984375
"H04606-04-02","P04606-035",10,,1396.2333984375
"H04606-04-02","P04606-035",9,,1396.2333984375
"H04606-04-02","P04606-032",1,,1396.2333984375
"H04606-04-02","P04606-032",10,,1396.2333984375
"H04606-04-02","P04606-035",1,,1396.2333984375
"H04606-04-02","P04606-035",2,,1396.2333984375
"H04606-04-02","P04606-032",9,,1396.2333984375
"H04606-04-02","P04606-032",8,,1396.2333984375
"H04608-04-01","P04608-005",10,,2792.466796875
"H04608-04-01","P04608-005",3,,2792.466796875
"H04608-04-01","P04608-005",1,,2792.466796875
"H04608-04-01","P04608-005",2,,2792.466796875
"H04608-04-01","P04608-005",8,,2792.466796875
"H04608-04-01","P04608-005",9,,2792.466796875
"H04610-04-01","P04610-011",10,,930.822265625
"H04610-04-01","P04610-011",2,,930.822265625
"H04610-04-01","P04610-011",8,,930.822265625
"H04610-04-01","P04610-012",10,,930.822265625
"H04610-04-01","P04610-012",9,,930.822265625
"H04610-04-01","P04610-012",2,,930.822265625
"H04610-04-01","P04610-011",3,,930.822265625
"H04610-04-01","P04610-011",1,,930.822265625
"H04610-04-01","P04610-012",1,,930.822265625
"H04610-04-01","P04610-012",8,,930.822265625
"H04610-04-01","P04610-011",9,,930.822265625
"H04801-04-01","P04801-006",8,,2792.466796875
"H04801-04-01","P04801-005",9,,2792.466796875
"H04801-04-01","P04801-006",1,,2792.466796875
"H04801-04-01","P04801-005",8,,2792.466796875
"H04801-04-01","P04801-005",10,,2792.466796875
"H04801-04-01","P04801-006",10,,2792.466796875
"H04801-04-01","P04801-006",2,,2792.466796875
"H04801-04-01","P04801-005",1,,2792.466796875
"H04801-04-01","P04801-005",3,,2792.466796875
"H04801-04-01","P04801-005",2,,2792.466796875
"H04801-04-01","P04801-006",9,,2792.466796875
"H04802-04-01","P04802-015",9,,930.822265625
"H04802-04-01","P04802-015",2,,930.822265625
"H04802-04-01","P04802-015",1,,930.822265625
"H04802-04-01","P04802-015",10,,930.822265625
"H04802-04-01","P04802-015",8,,930.822265625
"H04802-04-03","P04802-011",1,,930.822265625
"H04802-04-03","P04802-011",2,,930.822265625
"H04802-04-03","P04802-011",10,,930.822265625
"H04802-04-03","P04802-011",9,,930.822265625
"H04802-04-03","P04802-011",8,,930.822265625
"H04806-04-01","P04806-011",3,,2792.466796875
"H04806-04-01","P04806-011",2,,2792.466796875
"H04806-04-01","P04806-011",8,,2792.466796875
"H04806-04-01","P04806-011",10,,2792.466796875
"H04806-04-01","P04806-011",9,,2792.466796875
"H04806-04-01","P04806-011",1,,2792.466796875
"H04810-04-01","P04810-003",1,,2792.466796875
"H04810-04-01","P04810-004",9,,2792.466796875
"H04810-04-01","P04810-003",9,,2792.466796875
"H04810-04-01","P04810-003",2,,2792.466796875
"H04810-04-01","P04810-004",10,,2792.466796875
"H04810-04-01","P04810-003",10,,2792.466796875
"H04810-04-01","P04810-004",8,,2792.466796875
"H04810-04-01","P04810-004",2,,2792.466796875
"H04810-04-01","P04810-003",8,,2792.466796875
"H04810-04-01","P04810-004",1,,2792.466796875
"H04903-04-01","P04903-008",2,,2792.466796875
"H04903-04-01","P04903-008",9,,2792.466796875
"H04903-04-01","P04903-008",10,,2792.466796875
"H04903-04-01","P04903-008",1,,2792.466796875
"H04903-04-01","P04903-008",8,,2792.466796875
"H04907-04-01","P04907-008",2,,2792.466796875
"H04907-04-01","P04907-008",1,,2792.466796875
"H04907-04-01","P04907-008",9,,2792.466796875
"H04907-04-01","P04907-008",10,,2792.466796875
"H04907-04-01","P04907-008",8,,2792.466796875
"H04908-04-01","P04908-011",2,,2792.466796875
"H04908-04-01","P04908-012",1,,2792.466796875
"H04908-04-01","P04908-011",1,,2792.466796875
"H04908-04-01","P04908-012",8,,2792.466796875
"H04908-04-01","P04908-011",9,,2792.466796875
"H04908-04-01","P04908-012",10,,2792.466796875
"H04908-04-01","P04908-011",10,,2792.466796875
"H04908-04-01","P04908-012",2,,2792.466796875
"H04908-04-01","P04908-012",9,,2792.466796875
"H04908-04-01","P04908-011",8,,2792.466796875
"H04909-04-01","P04909-009",8,,2792.466796875
"H04909-04-01","P04909-010",10,,2792.466796875
"H04909-04-01","P04909-009",9,,2792.466796875
"H04909-04-01","P04909-010",8,,2792.466796875
"H04909-04-01","P04909-009",1,,2792.466796875
"H04909-04-01","P04909-009",10,,2792.466796875
"H04909-04-01","P04909-010",2,,2792.466796875
"H04909-04-01","P04909-010",9,,2792.466796875
"H04909-04-01","P04909-009",2,,2792.466796875
"H04909-04-01","P04909-010",1,,2792.466796875
"H04913-04-02","P04913-026",2,,465.4111328125
"H04913-04-02","P04913-026",1,,465.4111328125
"H04913-04-02","P04913-026",9,,465.4111328125
"H04913-04-02","P04913-026",10,,465.4111328125
"H04913-04-02","P04913-026",8,,465.4111328125
"H04913-04-03","P04913-027",10,,465.4111328125
"H04913-04-03","P04913-027",1,,465.4111328125
"H04913-04-03","P04913-027",8,,465.4111328125
"H04913-04-03","P04913-027",2,,465.4111328125
"H04913-04-03","P04913-027",9,,465.4111328125
"H04913-04-06","P04913-021",8,,465.4111328125
"H04913-04-06","P04913-030",1,,465.4111328125
"H04913-04-06","P04913-030",10,,465.4111328125
"H04913-04-06","P04913-021",1,,465.4111328125
"H04913-04-06","P04913-021",9,,465.4111328125
"H04913-04-06","P04913-030",9,,465.4111328125
"H04913-04-06","P04913-021",2,,465.4111328125
"H04913-04-06","P04913-021",10,,465.4111328125
"H04913-04-06","P04913-030",2,,465.4111328125
"H04913-04-06","P04913-030",8,,465.4111328125
"H05003-04-01","P05003-012",2,,1396.23327636719
"H05003-04-01","P05003-007",1,,1396.23327636719
"H05003-04-01","P05003-011",8,,1396.23327636719
"H05003-04-01","P05003-011",2,,1396.23327636719
"H05003-04-01","P05003-007",8,,1396.23327636719
"H05003-04-01","P05003-012",9,,1396.23327636719
"H05003-04-01","P05003-007",2,,1396.23327636719
"H05003-04-01","P05003-012",8,,1396.23327636719
"H05003-04-01","P05003-011",9,,1396.23327636719
"H05003-04-01","P05003-012",1,,1396.23327636719
"H05003-04-01","P05003-007",10,,1396.23327636719
"H05003-04-01","P05003-011",1,,1396.23327636719
"H05003-04-01","P05003-007",9,,1396.23327636719
"H05003-04-01","P05003-011",10,,1396.23327636719
"H05003-04-01","P05003-012",10,,1396.23327636719
"H05004-04-01","P05004-008",1,,2792.46655273438
"H05004-04-01","P05004-008",2,,2792.46655273438
"H05004-04-01","P05004-008",8,,2792.46655273438
"H05004-04-01","P05004-008",10,,2792.46655273438
"H05004-04-01","P05004-008",9,,2792.46655273438
"H05005-04-01","P05005-015",2,,2792.46655273438
"H05005-04-01","P05005-015",9,,2792.46655273438
"H05005-04-01","P05005-015",10,,2792.46655273438
"H05005-04-01","P05005-015",1,,2792.46655273438
"H05005-04-01","P05005-015",8,,2792.46655273438
"H05006-04-01","P05006-012",10,,2792.46655273438
"H05006-04-01","P05006-009",2,,2792.46655273438
"H05006-04-01","P05006-009",9,,2792.46655273438
"H05006-04-01","P05006-009",8,,2792.46655273438
"H05006-04-01","P05006-012",9,,2792.46655273438
"H05006-04-01","P05006-012",8,,2792.46655273438
"H05006-04-01","P05006-012",1,,2792.46655273438
"H05006-04-01","P05006-012",2,,2792.46655273438
"H05006-04-01","P05006-009",1,,2792.46655273438
"H05006-04-01","P05006-009",10,,2792.46655273438
"H05007-04-01","P05007-008",1,,2792.46655273438
"H05007-04-01","P05007-008",8,,2792.46655273438
"H05007-04-01","P05007-008",10,,2792.46655273438
"H05007-04-01","P05007-008",9,,2792.46655273438
"H05007-04-01","P05007-008",2,,2792.46655273438
"H05009-04-01","P05009-006",1,,2792.46655273438
"H05009-04-01","P05009-006",2,,2792.46655273438
"H05009-04-01","P05009-006",8,,2792.46655273438
"H05009-04-01","P05009-006",9,,2792.46655273438
"H05009-04-01","P05009-006",10,,2792.46655273438
"H05010-04-01","P05010-010",1,,2792.46655273438
"H05010-04-01","P05010-006",10,,2792.46655273438
"H05010-04-01","P05010-010",9,,2792.46655273438
"H05010-04-01","P05010-006",1,,2792.46655273438
"H05010-04-01","P05010-010",2,,2792.46655273438
"H05010-04-01","P05010-010",10,,2792.46655273438
"H05010-04-01","P05010-010",8,,2792.46655273438
"H05010-04-01","P05010-006",2,,2792.46655273438
"H05010-04-01","P05010-006",8,,2792.46655273438
"H05010-04-01","P05010-006",9,,2792.46655273438
"H05101-04-01","P05101-013",10,,2792.466796875
"H05101-04-01","P05101-013",2,,2792.466796875
"H05101-04-01","P05101-013",1,,2792.466796875
"H05101-04-01","P05101-013",9,,2792.466796875
"H05101-04-01","P05101-013",8,,2792.466796875
"H05102-04-01","P05102-008",1,,2792.466796875
"H05102-04-01","P05102-008",9,,2792.466796875
"H05102-04-01","P05102-008",10,,2792.466796875
"H05102-04-01","P05102-008",8,,2792.466796875
"H05102-04-01","P05102-008",3,,2792.466796875
"H05102-04-01","P05102-008",2,,2792.466796875
"H05103-04-01","P05103-005",9,,2792.466796875
"H05103-04-01","P05103-005",3,,2792.466796875
"H05103-04-01","P05103-006",10,,2792.466796875
"H05103-04-01","P05103-005",10,,2792.466796875
"H05103-04-01","P05103-005",8,,2792.466796875
"H05103-04-01","P05103-006",8,,2792.466796875
"H05103-04-01","P05103-005",2,,2792.466796875
"H05103-04-01","P05103-005",1,,2792.466796875
"H05103-04-01","P05103-006",9,,2792.466796875
"H05103-04-01","P05103-006",2,,2792.466796875
"H05103-04-01","P05103-006",3,,2792.466796875
"H05103-04-01","P05103-006",1,,2792.466796875
"H05105-04-01","P05105-003",1,,2792.466796875
"H05105-04-01","P05105-003",9,,2792.466796875
"H05105-04-01","P05105-003",10,,2792.466796875
"H05105-04-01","P05105-003",8,,2792.466796875
"H05105-04-01","P05105-003",2,,2792.466796875
"H05105-04-01","P05105-003",3,,2792.466796875
"H05107-04-01","P05107-005",10,,2792.466796875
"H05107-04-01","P05107-005",8,,2792.466796875
"H05107-04-01","P05107-005",9,,2792.466796875
"H05107-04-01","P05107-005",2,,2792.466796875
"H05107-04-01","P05107-005",1,,2792.466796875
"H05108-04-01","P05108-009",8,,2792.466796875
"H05108-04-01","P05108-009",2,,2792.466796875
"H05108-04-01","P05108-009",9,,2792.466796875
"H05108-04-01","P05108-009",10,,2792.466796875
"H05108-04-01","P05108-009",3,,2792.466796875
"H05108-04-01","P05108-009",1,,2792.466796875
"H05109-04-01","P05109-009",10,,2792.466796875
"H05109-04-01","P05109-009",9,,2792.466796875
"H05109-04-01","P05109-009",8,,2792.466796875
"H05109-04-01","P05109-009",3,,2792.466796875
"H05109-04-01","P05109-009",2,,2792.466796875
"H05109-04-01","P05109-009",1,,2792.466796875
"H05301-04-01","P05301-003",9,,2792.466796875
"H05301-04-01","P05301-003",1,,2792.466796875
"H05301-04-01","P05301-003",8,,2792.466796875
"H05301-04-01","P05301-003",2,,2792.466796875
"H05301-04-01","P05301-003",10,,2792.466796875
"H05302-04-01","P05302-006",3,,2792.466796875
"H05302-04-01","P05302-006",10,,2792.466796875
"H05302-04-01","P05302-006",1,,2792.466796875
"H05302-04-01","P05302-007",8,,2792.466796875
"H05302-04-01","P05302-006",2,,2792.466796875
"H05302-04-01","P05302-006",9,,2792.466796875
"H05302-04-01","P05302-007",3,,2792.466796875
"H05302-04-01","P05302-007",1,,2792.466796875
"H05302-04-01","P05302-007",9,,2792.466796875
"H05302-04-01","P05302-007",2,,2792.466796875
"H05302-04-01","P05302-006",8,,2792.466796875
"H05302-04-01","P05302-007",10,,2792.466796875
"H05303-04-01","P05303-007",3,,2792.466796875
"H05303-04-01","P05303-009",3,,2792.466796875
"H05303-04-01","P05303-007",8,,2792.466796875
"H05303-04-01","P05303-007",10,,2792.466796875
"H05303-04-01","P05303-009",10,,2792.466796875
"H05303-04-01","P05303-008",8,,2792.466796875
"H05303-04-01","P05303-008",2,,2792.466796875
"H05303-04-01","P05303-008",10,,2792.466796875
"H05303-04-01","P05303-008",9,,2792.466796875
"H05303-04-01","P05303-009",1,,2792.466796875
"H05303-04-01","P05303-009",9,,2792.466796875
"H05303-04-01","P05303-008",3,,2792.466796875
"H05303-04-01","P05303-007",2,,2792.466796875
"H05303-04-01","P05303-009",2,,2792.466796875
"H05303-04-01","P05303-007",1,,2792.466796875
"H05303-04-01","P05303-009",8,,2792.466796875
"H05303-04-01","P05303-007",9,,2792.466796875
"H05303-04-01","P05303-008",1,,2792.466796875
"H05305-04-03","P05305-041",2,,465.4111328125
"H05305-04-03","P05305-041",1,,465.4111328125
"H05305-04-03","P05305-041",9,,465.4111328125
"H05305-04-03","P05305-041",10,,465.4111328125
"H05305-04-03","P05305-041",8,,465.4111328125
"H05305-04-05","P05305-044",9,,465.4111328125
"H05305-04-05","P05305-044",8,,465.4111328125
"H05305-04-05","P05305-044",10,,465.4111328125
"H05305-04-05","P05305-044",2,,465.4111328125
"H05305-04-05","P05305-044",1,,465.4111328125
"H05306-04-01","P05306-004",8,,1396.2333984375
"H05306-04-01","P05306-004",10,,1396.2333984375
"H05306-04-01","P05306-004",2,,1396.2333984375
"H05306-04-01","P05306-004",3,,1396.2333984375
"H05306-04-01","P05306-004",1,,1396.2333984375
"H05306-04-01","P05306-004",9,,1396.2333984375
"H05308-04-01","P05308-007",1,,2792.466796875
"H05308-04-01","P05308-006",2,,2792.466796875
"H05308-04-01","P05308-010",8,,2792.466796875
"H05308-04-01","P05308-006",8,,2792.466796875
"H05308-04-01","P05308-007",8,,2792.466796875
"H05308-04-01","P05308-010",2,,2792.466796875
"H05308-04-01","P05308-010",3,,2792.466796875
"H05308-04-01","P05308-007",9,,2792.466796875
"H05308-04-01","P05308-010",1,,2792.466796875
"H05308-04-01","P05308-010",9,,2792.466796875
"H05308-04-01","P05308-007",2,,2792.466796875
"H05308-04-01","P05308-007",10,,2792.466796875
"H05308-04-01","P05308-007",3,,2792.466796875
"H05308-04-01","P05308-006",9,,2792.466796875
"H05308-04-01","P05308-006",1,,2792.466796875
"H05308-04-01","P05308-010",10,,2792.466796875
"H05308-04-01","P05308-006",3,,2792.466796875
"H05308-04-01","P05308-006",10,,2792.466796875
"H05309-04-01","P05309-008",2,,2792.466796875
"H05309-04-01","P05309-008",9,,2792.466796875
"H05309-04-01","P05309-008",1,,2792.466796875
"H05309-04-01","P05309-008",8,,2792.466796875
"H05309-04-01","P05309-008",10,,2792.466796875
"H05403-04-01","P05403-014",1,,2792.46655273438
"H05403-04-01","P05403-014",8,,2792.46655273438
"H05403-04-01","P05403-014",10,,2792.46655273438
"H05403-04-01","P05403-014",9,,2792.46655273438
"H05403-04-01","P05403-014",2,,2792.46655273438
"H05406-04-01","P05406-004",8,,2792.46655273438
"H05406-04-01","P05406-003",1,,2792.46655273438
"H05406-04-01","P05406-003",9,,2792.46655273438
"H05406-04-01","P05406-003",2,,2792.46655273438
"H05406-04-01","P05406-004",1,,2792.46655273438
"H05406-04-01","P05406-003",8,,2792.46655273438
"H05406-04-01","P05406-003",10,,2792.46655273438
"H05406-04-01","P05406-004",2,,2792.46655273438
"H05406-04-01","P05406-004",9,,2792.46655273438
"H05406-04-01","P05406-004",10,,2792.46655273438
"H05409-04-01","P05409-007",1,,2792.46655273438
"H05409-04-01","P05409-007",8,,2792.46655273438
"H05409-04-01","P05409-007",10,,2792.46655273438
"H05409-04-01","P05409-005",10,,2792.46655273438
"H05409-04-01","P05409-005",8,,2792.46655273438
"H05409-04-01","P05409-005",1,,2792.46655273438
"H05409-04-01","P05409-007",9,,2792.46655273438
"H05409-04-01","P05409-007",2,,2792.46655273438
"H05409-04-01","P05409-005",2,,2792.46655273438
"H05409-04-01","P05409-005",9,,2792.46655273438
"H05412-04-01","P05412-012",10,,930.822265625
"H05412-04-01","P05412-017",9,,930.822265625
"H05412-04-01","P05412-012",9,,930.822265625
"H05412-04-01","P05412-017",1,,930.822265625
"H05412-04-01","P05412-017",2,,930.822265625
"H05412-04-01","P05412-017",8,,930.822265625
"H05412-04-01","P05412-012",2,,930.822265625
"H05412-04-01","P05412-012",8,,930.822265625
"H05412-04-01","P05412-012",1,,930.822265625
"H05412-04-01","P05412-017",10,,930.822265625
"H05412-04-02","P05412-004",10,,930.822265625
"H05412-04-02","P05412-004",8,,930.822265625
"H05412-04-02","P05412-004",1,,930.822265625
"H05412-04-02","P05412-004",2,,930.822265625
"H05412-04-02","P05412-004",9,,930.822265625
"H05705-04-01","P05705-011",10,,2792.466796875
"H05705-04-01","P05705-012",8,,2792.466796875
"H05705-04-01","P05705-011",9,,2792.466796875
