"HHID","AGroup_ID","a7aq1","a7bq1a","a7bq1b","a7bq1c","a7bq2a","a7bq2b","a7bq2c","a7bq2d_1","a7bq2d_2","a7bq2d_3","a7bq2d_4","a7bq2d_5","a7bq2d_6","a7bq2d_7","a7bq2d_8","a7bq2d_9","a7bq2d_10","a7bq2d_11","a7bq2d_12","a7bq2e","a7bq3a","a7bq3b","a7bq3c","a7bq3f","a7abq4","a7abq5a","a7abq5b","a7bq5c_1","a7bq5c_2","a7bq5c_3","a7bq5c_4","a7bq5c_5","a7bq5c_6","a7bq5c_7","a7bq5c_8","a7bq5c_9","a7bq5c_10","a7bq5c_11","a7bq5c_12","a7bq5c_13","a7bq5c_14","a7bq5c_14_other","a7bq5c_15","a7bq5d","a7bq6a","a7bq6b","a7bq6c","a7bq7a","a7bq7b","a7bq7c","a7bq8a","a7bq8b","a7bq8c","hh","wgt_X"
36040404,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-04",850.567138671875
36040404,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-04",850.567138671875
36040404,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-04",850.567138671875
36040404,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-04",850.567138671875
36040404,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-04",850.567138671875
36040408,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040408,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-08",850.567138671875
36040409,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,105,1,2,,,2,6,2,,,,,,,,,,,,,,3,4,7,0,2,3,,,,,,,,,,,,,,,,,,,3,,,1,2,40000,1,2,5000,"H03604-04-09",850.567138671875
36040409,106,1,2,,,3,6,2,,,,,,,,,,,,,,1,9,9,0,2,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H03604-04-09",850.567138671875
36040409,107,1,2,,,1,6,2,,,,,,,,,,,,,,5,9,9,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03604-04-09",850.567138671875
36040409,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36040409,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03604-04-09",850.567138671875
36050402,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,107,1,2,,,2,6,2,,,,,,,,,,,,,,5,2,4,0,1,1,2,,,,,"N",,,,"N","N","N","N","N","Y","4500","N",6000,3,,,,,,3,,,"H03605-04-02",2551.70141601563
36050402,108,1,2,,,4,2,2,,,,,,,,,,,,,,4,2,4,0,1,3,,,,,,,,,,,,,,,,,,,1,6,1000,3,,,3,,,"H03605-04-02",2551.70141601563
36050402,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36050402,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03605-04-02",2551.70141601563
36070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,107,1,2,,,2,1,2,,,,,,,,,,,,,,5,2,2,0,5,2,2,,,,,"N",,,,"N","Y","N","Y","N","N",,"N",5000,3,,,,,,3,,,"H03607-04-01",2551.70141601563
36070401,108,1,2,,,5,5,2,,,,,,,,,,,,,,2,2,2,0,1,1,2,"N",,,,"N",,,,,,,,"N","Y","Fever","N",50000,1,6,20000,3,,,3,,,"H03607-04-01",2551.70141601563
36070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03607-04-01",2551.70141601563
36080401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,107,1,2,,,1,1,2,,,,,,,,,,,,,,3,2,9,0,2,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03608-04-01",2551.70141601563
36080401,108,1,2,,,3,6,2,,,,,,,,,,,,,,3,2,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H03608-04-01",2551.70141601563
36080401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
36080401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03608-04-01",2551.70141601563
37040401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,107,1,2,,,1,4,2,,,,,,,,,,,,,,2,4,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03704-04-01",2551.70141601563
37040401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37040401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03704-04-01",2551.70141601563
37050401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,105,1,2,,,1,1,1,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",700000,3,2,2,0,3,1,2,"Y","N",,"N","N","Y",,,,,,,"N","N",,"N",6000,1,6,2000,1,6,50000,1,2,50000,"H03705-04-01",2551.70141601563
37050401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,107,1,2,,,1,1,2,,,,,,,,,,,,,,1,2,2,0,5,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03705-04-01",2551.70141601563
37050401,108,1,2,,,1,2,2,,,,,,,,,,,,,,1,2,2,0,1,3,,,,,,,,,,,,,,,,,,,1,2,2000,3,,,1,2,4000,"H03705-04-01",2551.70141601563
37050401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37050401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03705-04-01",2551.70141601563
37060401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,105,1,2,,,1,2,2,,,,,,,,,,,,,,2,4,10,0,2,1,1,"N","N",,"N","N","N",,,,,,,"N","N",,"Y",18000,1,1,5000,3,,,3,,,"H03706-04-01",2551.70141601563
37060401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,107,1,2,,,2,6,2,,,,,,,,,,,,,,2,4,9,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03706-04-01",2551.70141601563
37060401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37060401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03706-04-01",2551.70141601563
37070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,106,1,2,,,1,2,2,,,,,,,,,,,,,,3,2,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H03707-04-01",1275.85070800781
37070401,107,1,2,,,1,2,2,,,,,,,,,,,,,,3,2,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03707-04-01",1275.85070800781
37070401,108,1,2,,,1,2,2,,,,,,,,,,,,,,3,2,9,0,7,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H03707-04-01",1275.85070800781
37070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03707-04-01",1275.85070800781
37090401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,107,1,2,,,1,6,2,,,,,,,,,,,,,,2,2,9,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03709-04-01",2551.70141601563
37090401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37090401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03709-04-01",2551.70141601563
37110402,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110402,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-02",637.925354003906
37110403,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
37110403,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03711-04-03",637.925354003906
38070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03807-04-01",2551.70141601563
38090401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,106,1,2,,,2,1,2,,,,,,,,,,,,,,2,4,4,0,1,3,,,,,,,,,,,,,,,,,,,1,1,2000,3,,,1,1,3000,"H03809-04-01",2551.70141601563
38090401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38090401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03809-04-01",2551.70141601563
38100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
38100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03810-04-01",2551.70141601563
39020401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,107,1,2,,,1,1,2,,,,,,,,,,,,,,1,10,10,0,3,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H03902-04-01",2551.70141601563
39020401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39020401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03902-04-01",2551.70141601563
39030401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03903-04-01",2551.70141601563
39030401,106,1,2,,,2,2,2,,,,,,,,,,,,,,2,7,9,0,1,3,,,,,,,,,,,,,,,,,,,1,1,2000,3,,,3,,,"H03903-04-01",2551.70141601563
