"HHID","h11q2","h11q4","h11q5","h11q6","h11q6a","h11q6b","h11q7","wgt_X"
"H01604-04-01",42,2,,,,,,1874.79821777344
"H01604-04-01",43,2,,,,,,1874.79821777344
"H01604-04-01",44,2,,,,,,1874.79821777344
"H01604-04-01",45,2,,,,,,1874.79821777344
"H01605-04-01",21,1,4800000,0,,,,1874.79821777344
"H01605-04-01",22,2,,,,,,1874.79821777344
"H01605-04-01",23,2,,,,,,1874.79821777344
"H01605-04-01",31,2,,,,,,1874.79821777344
"H01605-04-01",32,2,,,,,,1874.79821777344
"H01605-04-01",33,2,,,,,,1874.79821777344
"H01605-04-01",34,2,,,,,,1874.79821777344
"H01605-04-01",35,2,,,,,,1874.79821777344
"H01605-04-01",36,2,,,,,,1874.79821777344
"H01605-04-01",41,2,,,,,,1874.79821777344
"H01605-04-01",42,1,4000000,,,,7,1874.79821777344
"H01605-04-01",43,2,,,,,,1874.79821777344
"H01605-04-01",44,2,,,,,,1874.79821777344
"H01605-04-01",45,2,,,,,,1874.79821777344
"H01607-04-01",21,1,2400000,0,"P01607-001","-111",,1874.79821777344
"H01607-04-01",22,2,,,,,,1874.79821777344
"H01607-04-01",23,2,,,,,,1874.79821777344
"H01607-04-01",31,2,,,,,,1874.79821777344
"H01607-04-01",32,2,,,,,,1874.79821777344
"H01607-04-01",33,2,,,,,,1874.79821777344
"H01607-04-01",34,2,,,,,,1874.79821777344
"H01607-04-01",35,2,,,,,,1874.79821777344
"H01607-04-01",36,2,,,,,,1874.79821777344
"H01607-04-01",41,2,,,,,,1874.79821777344
"H01607-04-01",42,1,1000000,600000,"P01607-001","-111",,1874.79821777344
"H01607-04-01",43,2,,,,,,1874.79821777344
"H01607-04-01",44,2,,,,,,1874.79821777344
"H01607-04-01",45,2,,,,,,1874.79821777344
"H01612-04-01",21,2,,,,,,1874.79821777344
"H01612-04-01",22,2,,,,,,1874.79821777344
"H01612-04-01",23,2,,,,,,1874.79821777344
"H01612-04-01",31,2,,,,,,1874.79821777344
"H01612-04-01",32,2,,,,,,1874.79821777344
"H01612-04-01",33,2,,,,,,1874.79821777344
"H01612-04-01",34,2,,,,,,1874.79821777344
"H01612-04-01",35,2,,,,,,1874.79821777344
"H01612-04-01",36,2,,,,,,1874.79821777344
"H01612-04-01",41,2,,,,,,1874.79821777344
"H01612-04-01",42,2,,,,,,1874.79821777344
"H01612-04-01",43,2,,,,,,1874.79821777344
"H01612-04-01",44,2,,,,,,1874.79821777344
"H01612-04-01",45,2,,,,,,1874.79821777344
"H01801-04-01",21,2,,,,,,1874.79821777344
"H01801-04-01",22,2,,,,,,1874.79821777344
"H01801-04-01",23,2,,,,,,1874.79821777344
"H01801-04-01",31,2,,,,,,1874.79821777344
"H01801-04-01",32,2,,,,,,1874.79821777344
"H01801-04-01",33,2,,,,,,1874.79821777344
"H01801-04-01",34,2,,,,,,1874.79821777344
"H01801-04-01",35,2,,,,,,1874.79821777344
"H01801-04-01",36,2,,,,,,1874.79821777344
"H01801-04-01",41,2,,,,,,1874.79821777344
"H01801-04-01",42,1,800000,800000,"P01801-002","-111",8,1874.79821777344
"H01801-04-01",43,2,,,,,,1874.79821777344
"H01801-04-01",44,2,,,,,,1874.79821777344
"H01801-04-01",45,2,,,,,,1874.79821777344
"H01806-04-01",21,2,,,,,,937.399108886719
"H01806-04-01",22,2,,,,,,937.399108886719
"H01806-04-01",23,2,,,,,,937.399108886719
"H01806-04-01",31,2,,,,,,937.399108886719
"H01806-04-01",32,2,,,,,,937.399108886719
"H01806-04-01",33,2,,,,,,937.399108886719
"H01806-04-01",34,2,,,,,,937.399108886719
"H01806-04-01",35,2,,,,,,937.399108886719
"H01806-04-01",36,2,,,,,,937.399108886719
"H01806-04-01",41,2,,,,,,937.399108886719
"H01806-04-01",42,2,,,,,,937.399108886719
"H01806-04-01",43,2,,,,,,937.399108886719
"H01806-04-01",44,2,,,,,,937.399108886719
"H01806-04-01",45,2,,,,,,937.399108886719
"H01806-04-02",21,1,360000,0,"P01806-001","P01806-010",,937.399108886719
"H01806-04-02",22,2,,,,,,937.399108886719
"H01806-04-02",23,2,,,,,,937.399108886719
"H01806-04-02",31,2,,,,,,937.399108886719
"H01806-04-02",32,2,,,,,,937.399108886719
"H01806-04-02",33,2,,,,,,937.399108886719
"H01806-04-02",34,2,,,,,,937.399108886719
"H01806-04-02",35,2,,,,,,937.399108886719
"H01806-04-02",36,2,,,,,,937.399108886719
"H01806-04-02",41,2,,,,,,937.399108886719
"H01806-04-02",42,1,50000,0,"P01806-010","P01806-001",7,937.399108886719
"H01806-04-02",43,2,,,,,,937.399108886719
"H01806-04-02",44,2,,,,,,937.399108886719
"H01806-04-02",45,2,,,,,,937.399108886719
"H01809-04-01",21,1,1200000,0,"P01809-001","-111",,1874.79821777344
"H01809-04-01",22,2,,,,,,1874.79821777344
"H01809-04-01",23,2,,,,,,1874.79821777344
"H01809-04-01",31,2,,,,,,1874.79821777344
"H01809-04-01",32,2,,,,,,1874.79821777344
"H01809-04-01",33,2,,,,,,1874.79821777344
"H01809-04-01",34,2,,,,,,1874.79821777344
"H01809-04-01",35,2,,,,,,1874.79821777344
"H01809-04-01",36,2,,,,,,1874.79821777344
"H01809-04-01",41,2,,,,,,1874.79821777344
"H01809-04-01",42,2,,,,,,1874.79821777344
"H01809-04-01",43,1,400000,0,"P01809-001","-111",8,1874.79821777344
"H01809-04-01",44,2,,,,,,1874.79821777344
"H01809-04-01",45,2,,,,,,1874.79821777344
"H01813-04-01",21,1,7200000,0,"P01813-001","-111",,1874.79821777344
"H01813-04-01",22,2,,,,,,1874.79821777344
"H01813-04-01",23,2,,,,,,1874.79821777344
"H01813-04-01",31,2,,,,,,1874.79821777344
"H01813-04-01",32,2,,,,,,1874.79821777344
"H01813-04-01",33,2,,,,,,1874.79821777344
"H01813-04-01",34,2,,,,,,1874.79821777344
"H01813-04-01",35,2,,,,,,1874.79821777344
"H01813-04-01",36,2,,,,,,1874.79821777344
"H01813-04-01",41,2,,,,,,1874.79821777344
"H01813-04-01",42,1,700000,100000,"P01813-001","-111",8,1874.79821777344
"H01813-04-01",43,2,,,,,,1874.79821777344
"H01813-04-01",44,2,,,,,,1874.79821777344
"H01813-04-01",45,2,,,,,,1874.79821777344
"H02108-04-01",21,2,,,,,,1874.79821777344
"H02108-04-01",22,2,,,,,,1874.79821777344
"H02108-04-01",23,2,,,,,,1874.79821777344
"H02108-04-01",31,2,,,,,,1874.79821777344
"H02108-04-01",32,2,,,,,,1874.79821777344
"H02108-04-01",33,2,,,,,,1874.79821777344
"H02108-04-01",34,2,,,,,,1874.79821777344
"H02108-04-01",35,2,,,,,,1874.79821777344
"H02108-04-01",36,2,,,,,,1874.79821777344
"H02108-04-01",41,2,,,,,,1874.79821777344
"H02108-04-01",42,1,900000,0,"P02108-001","-111",8,1874.79821777344
"H02108-04-01",43,2,,,,,,1874.79821777344
"H02108-04-01",44,2,,,,,,1874.79821777344
"H02108-04-01",45,2,,,,,,1874.79821777344
"H02110-04-01",21,1,4800000,0,"P02110-001","P02110-002",,1874.79821777344
"H02110-04-01",22,2,,,,,,1874.79821777344
"H02110-04-01",23,2,,,,,,1874.79821777344
"H02110-04-01",31,2,,,,,,1874.79821777344
"H02110-04-01",32,2,,,,,,1874.79821777344
"H02110-04-01",33,2,,,,,,1874.79821777344
"H02110-04-01",34,2,,,,,,1874.79821777344
"H02110-04-01",35,2,,,,,,1874.79821777344
"H02110-04-01",36,2,,,,,,1874.79821777344
"H02110-04-01",41,2,,,,,,1874.79821777344
"H02110-04-01",42,2,,,,,,1874.79821777344
"H02110-04-01",43,2,,,,,,1874.79821777344
"H02110-04-01",44,2,,,,,,1874.79821777344
"H02110-04-01",45,2,,,,,,1874.79821777344
"H02111-04-01",21,2,,,,,,1874.79821777344
"H02111-04-01",22,2,,,,,,1874.79821777344
"H02111-04-01",23,2,,,,,,1874.79821777344
"H02111-04-01",31,2,,,,,,1874.79821777344
"H02111-04-01",32,2,,,,,,1874.79821777344
"H02111-04-01",33,2,,,,,,1874.79821777344
"H02111-04-01",34,2,,,,,,1874.79821777344
"H02111-04-01",35,2,,,,,,1874.79821777344
"H02111-04-01",36,2,,,,,,1874.79821777344
"H02111-04-01",41,2,,,,,,1874.79821777344
"H02111-04-01",42,2,,,,,,1874.79821777344
"H02111-04-01",43,2,,,,,,1874.79821777344
"H02111-04-01",44,2,,,,,,1874.79821777344
"H02111-04-01",45,2,,,,,,1874.79821777344
"H02113-04-01",21,2,,,,,,1874.79821777344
"H02113-04-01",22,2,,,,,,1874.79821777344
"H02113-04-01",23,2,,,,,,1874.79821777344
"H02113-04-01",31,2,,,,,,1874.79821777344
"H02113-04-01",32,2,,,,,,1874.79821777344
"H02113-04-01",33,2,,,,,,1874.79821777344
"H02113-04-01",34,2,,,,,,1874.79821777344
"H02113-04-01",35,2,,,,,,1874.79821777344
"H02113-04-01",36,2,,,,,,1874.79821777344
"H02113-04-01",41,2,,,,,,1874.79821777344
"H02113-04-01",42,2,,,,,,1874.79821777344
"H02113-04-01",43,2,,,,,,1874.79821777344
"H02113-04-01",44,2,,,,,,1874.79821777344
"H02113-04-01",45,2,,,,,,1874.79821777344
"H02203-04-01",21,2,,,,,,1874.79821777344
"H02203-04-01",22,2,,,,,,1874.79821777344
"H02203-04-01",23,2,,,,,,1874.79821777344
"H02203-04-01",31,2,,,,,,1874.79821777344
"H02203-04-01",32,2,,,,,,1874.79821777344
"H02203-04-01",33,2,,,,,,1874.79821777344
"H02203-04-01",34,2,,,,,,1874.79821777344
"H02203-04-01",35,2,,,,,,1874.79821777344
"H02203-04-01",36,2,,,,,,1874.79821777344
"H02203-04-01",41,2,,,,,,1874.79821777344
"H02203-04-01",42,2,,,,,,1874.79821777344
"H02203-04-01",43,1,5685000,0,"P02203-002","-111",8,1874.79821777344
"H02203-04-01",44,2,,,,,,1874.79821777344
"H02203-04-01",45,2,,,,,,1874.79821777344
"H02205-04-01",21,2,,,,,,1874.79821777344
"H02205-04-01",22,2,,,,,,1874.79821777344
"H02205-04-01",23,2,,,,,,1874.79821777344
"H02205-04-01",31,2,,,,,,1874.79821777344
"H02205-04-01",32,2,,,,,,1874.79821777344
"H02205-04-01",33,2,,,,,,1874.79821777344
"H02205-04-01",34,2,,,,,,1874.79821777344
"H02205-04-01",35,2,,,,,,1874.79821777344
"H02205-04-01",36,2,,,,,,1874.79821777344
"H02205-04-01",41,2,,,,,,1874.79821777344
"H02205-04-01",42,2,,,,,,1874.79821777344
"H02205-04-01",43,2,,,,,,1874.79821777344
"H02205-04-01",44,2,,,,,,1874.79821777344
"H02205-04-01",45,2,,,,,,1874.79821777344
"H02206-04-01",21,2,,,,,,1874.79821777344
"H02206-04-01",22,2,,,,,,1874.79821777344
"H02206-04-01",23,2,,,,,,1874.79821777344
"H02206-04-01",31,2,,,,,,1874.79821777344
"H02206-04-01",32,2,,,,,,1874.79821777344
"H02206-04-01",33,2,,,,,,1874.79821777344
"H02206-04-01",34,2,,,,,,1874.79821777344
"H02206-04-01",35,2,,,,,,1874.79821777344
"H02206-04-01",36,2,,,,,,1874.79821777344
"H02206-04-01",41,2,,,,,,1874.79821777344
"H02206-04-01",42,2,,,,,,1874.79821777344
"H02206-04-01",43,2,,,,,,1874.79821777344
"H02206-04-01",44,2,,,,,,1874.79821777344
"H02206-04-01",45,2,,,,,,1874.79821777344
"H02207-04-01",21,1,520000,0,"P02207-001","-111",,1874.79821777344
"H02207-04-01",22,2,,,,,,1874.79821777344
"H02207-04-01",23,2,,,,,,1874.79821777344
"H02207-04-01",31,2,,,,,,1874.79821777344
"H02207-04-01",32,2,,,,,,1874.79821777344
"H02207-04-01",33,1,1600000,,"P02207-001","-111",,1874.79821777344
"H02207-04-01",34,2,,,,,,1874.79821777344
"H02207-04-01",35,2,,,,,,1874.79821777344
"H02207-04-01",36,2,,,,,,1874.79821777344
"H02207-04-01",41,2,,,,,,1874.79821777344
"H02207-04-01",42,2,,,,,,1874.79821777344
"H02207-04-01",43,2,,,,,,1874.79821777344
"H02207-04-01",44,2,,,,,,1874.79821777344
"H02207-04-01",45,2,,,,,,1874.79821777344
"H02304-04-01",21,2,,,,,,1874.79821777344
"H02304-04-01",22,2,,,,,,1874.79821777344
"H02304-04-01",23,2,,,,,,1874.79821777344
"H02304-04-01",31,2,,,,,,1874.79821777344
"H02304-04-01",32,2,,,,,,1874.79821777344
"H02304-04-01",33,2,,,,,,1874.79821777344
"H02304-04-01",34,2,,,,,,1874.79821777344
"H02304-04-01",35,2,,,,,,1874.79821777344
"H02304-04-01",36,2,,,,,,1874.79821777344
"H02304-04-01",41,2,,,,,,1874.79821777344
"H02304-04-01",42,2,,,,,,1874.79821777344
"H02304-04-01",43,2,,,,,,1874.79821777344
"H02304-04-01",44,2,,,,,,1874.79821777344
"H02304-04-01",45,2,,,,,,1874.79821777344
"H02305-04-01",21,2,,,,,,1874.79821777344
"H02305-04-01",22,2,,,,,,1874.79821777344
"H02305-04-01",23,2,,,,,,1874.79821777344
"H02305-04-01",31,2,,,,,,1874.79821777344
"H02305-04-01",32,2,,,,,,1874.79821777344
"H02305-04-01",33,2,,,,,,1874.79821777344
"H02305-04-01",34,2,,,,,,1874.79821777344
"H02305-04-01",35,2,,,,,,1874.79821777344
"H02305-04-01",36,2,,,,,,1874.79821777344
"H02305-04-01",41,2,,,,,,1874.79821777344
"H02305-04-01",42,2,,,,,,1874.79821777344
"H02305-04-01",43,2,,,,,,1874.79821777344
"H02305-04-01",44,2,,,,,,1874.79821777344
"H02305-04-01",45,2,,,,,,1874.79821777344
"H02310-04-01",21,2,,,,,,1874.79821777344
"H02310-04-01",22,2,,,,,,1874.79821777344
"H02310-04-01",23,2,,,,,,1874.79821777344
"H02310-04-01",31,2,,,,,,1874.79821777344
"H02310-04-01",32,2,,,,,,1874.79821777344
"H02310-04-01",33,2,,,,,,1874.79821777344
"H02310-04-01",34,2,,,,,,1874.79821777344
"H02310-04-01",35,2,,,,,,1874.79821777344
"H02310-04-01",36,2,,,,,,1874.79821777344
"H02310-04-01",41,2,,,,,,1874.79821777344
"H02310-04-01",42,1,450000,15000,"P02310-002","P02310-001",8,1874.79821777344
"H02310-04-01",43,2,,,,,,1874.79821777344
"H02310-04-01",44,2,,,,,,1874.79821777344
"H02310-04-01",45,2,,,,,,1874.79821777344
"H02401-04-01",21,2,,,,,,1874.79821777344
"H02401-04-01",22,2,,,,,,1874.79821777344
"H02401-04-01",23,2,,,,,,1874.79821777344
"H02401-04-01",31,2,,,,,,1874.79821777344
"H02401-04-01",32,2,,,,,,1874.79821777344
"H02401-04-01",33,2,,,,,,1874.79821777344
"H02401-04-01",34,2,,,,,,1874.79821777344
"H02401-04-01",35,2,,,,,,1874.79821777344
"H02401-04-01",36,2,,,,,,1874.79821777344
"H02401-04-01",41,2,,,,,,1874.79821777344
"H02401-04-01",42,2,,,,,,1874.79821777344
"H02401-04-01",43,2,,,,,,1874.79821777344
"H02401-04-01",44,2,,,,,,1874.79821777344
"H02401-04-01",45,2,,,,,,1874.79821777344
"H02407-04-01",21,2,,,,,,1874.79821777344
"H02407-04-01",22,2,,,,,,1874.79821777344
"H02407-04-01",23,2,,,,,,1874.79821777344
"H02407-04-01",31,2,,,,,,1874.79821777344
"H02407-04-01",32,2,,,,,,1874.79821777344
"H02407-04-01",33,2,,,,,,1874.79821777344
"H02407-04-01",34,2,,,,,,1874.79821777344
"H02407-04-01",35,2,,,,,,1874.79821777344
"H02407-04-01",36,2,,,,,,1874.79821777344
"H02407-04-01",41,2,,,,,,1874.79821777344
"H02407-04-01",42,2,,,,,,1874.79821777344
"H02407-04-01",43,2,,,,,,1874.79821777344
"H02407-04-01",44,2,,,,,,1874.79821777344
"H02407-04-01",45,2,,,,,,1874.79821777344
"H02409-04-01",21,2,,,,,,1874.79821777344
"H02409-04-01",22,2,,,,,,1874.79821777344
"H02409-04-01",23,2,,,,,,1874.79821777344
"H02409-04-01",31,2,,,,,,1874.79821777344
"H02409-04-01",32,2,,,,,,1874.79821777344
"H02409-04-01",33,2,,,,,,1874.79821777344
"H02409-04-01",34,2,,,,,,1874.79821777344
"H02409-04-01",35,2,,,,,,1874.79821777344
"H02409-04-01",36,2,,,,,,1874.79821777344
"H02409-04-01",41,2,,,,,,1874.79821777344
"H02409-04-01",42,2,,,,,,1874.79821777344
"H02409-04-01",43,2,,,,,,1874.79821777344
"H02409-04-01",44,2,,,,,,1874.79821777344
"H02409-04-01",45,2,,,,,,1874.79821777344
"H02412-04-01",21,2,,,,,,1874.79821777344
"H02412-04-01",22,2,,,,,,1874.79821777344
"H02412-04-01",23,2,,,,,,1874.79821777344
"H02412-04-01",31,2,,,,,,1874.79821777344
"H02412-04-01",32,2,,,,,,1874.79821777344
"H02412-04-01",33,2,,,,,,1874.79821777344
"H02412-04-01",34,2,,,,,,1874.79821777344
"H02412-04-01",35,2,,,,,,1874.79821777344
"H02412-04-01",36,2,,,,,,1874.79821777344
"H02412-04-01",41,2,,,,,,1874.79821777344
"H02412-04-01",42,2,,,,,,1874.79821777344
"H02412-04-01",43,2,,,,,,1874.79821777344
"H02412-04-01",44,2,,,,,,1874.79821777344
"H02412-04-01",45,2,,,,,,1874.79821777344
"H02507-04-01",21,1,1000000,0,"P02507-001","-111",,1874.79809570313
"H02507-04-01",22,2,,,,,,1874.79809570313
"H02507-04-01",23,2,,,,,,1874.79809570313
"H02507-04-01",31,2,,,,,,1874.79809570313
"H02507-04-01",32,2,,,,,,1874.79809570313
"H02507-04-01",33,2,,,,,,1874.79809570313
"H02507-04-01",34,2,,,,,,1874.79809570313
"H02507-04-01",35,2,,,,,,1874.79809570313
"H02507-04-01",36,2,,,,,,1874.79809570313
"H02507-04-01",41,2,,,,,,1874.79809570313
"H02507-04-01",42,1,0,1080000,"P02507-001","-111",8,1874.79809570313
"H02507-04-01",43,2,,,,,,1874.79809570313
"H02507-04-01",44,2,,,,,,1874.79809570313
"H02507-04-01",45,2,,,,,,1874.79809570313
"H02601-04-01",21,2,,,,,,937.399108886719
"H02601-04-01",22,2,,,,,,937.399108886719
"H02601-04-01",23,2,,,,,,937.399108886719
"H02601-04-01",31,2,,,,,,937.399108886719
"H02601-04-01",32,2,,,,,,937.399108886719
"H02601-04-01",33,2,,,,,,937.399108886719
"H02601-04-01",34,2,,,,,,937.399108886719
"H02601-04-01",35,2,,,,,,937.399108886719
"H02601-04-01",36,2,,,,,,937.399108886719
"H02601-04-01",41,2,,,,,,937.399108886719
"H02601-04-01",42,2,,,,,,937.399108886719
"H02601-04-01",43,2,,,,,,937.399108886719
"H02601-04-01",44,2,,,,,,937.399108886719
"H02601-04-01",45,1,14400000,0,"P02601-006","-111",,937.399108886719
"H02601-04-02",21,2,,,,,,937.399108886719
"H02601-04-02",22,1,3200000,0,"P02601-001","-111",,937.399108886719
"H02601-04-02",23,2,,,,,,937.399108886719
"H02601-04-02",31,2,,,,,,937.399108886719
"H02601-04-02",32,2,,,,,,937.399108886719
"H02601-04-02",33,2,,,,,,937.399108886719
"H02601-04-02",34,2,,,,,,937.399108886719
"H02601-04-02",35,2,,,,,,937.399108886719
"H02601-04-02",36,2,,,,,,937.399108886719
"H02601-04-02",41,2,,,,,,937.399108886719
"H02601-04-02",42,2,,,,,,937.399108886719
"H02601-04-02",43,2,,,,,,937.399108886719
"H02601-04-02",44,2,,,,,,937.399108886719
"H02601-04-02",45,1,3000000,0,"P02601-001","-111",,937.399108886719
"H02602-04-01",21,2,,,,,,1874.79821777344
"H02602-04-01",22,2,,,,,,1874.79821777344
"H02602-04-01",23,2,,,,,,1874.79821777344
"H02602-04-01",31,2,,,,,,1874.79821777344
"H02602-04-01",32,2,,,,,,1874.79821777344
"H02602-04-01",33,2,,,,,,1874.79821777344
"H02602-04-01",34,2,,,,,,1874.79821777344
"H02602-04-01",35,2,,,,,,1874.79821777344
"H02602-04-01",36,2,,,,,,1874.79821777344
"H02602-04-01",41,2,,,,,,1874.79821777344
"H02602-04-01",42,2,,,,,,1874.79821777344
"H02602-04-01",43,2,,,,,,1874.79821777344
"H02602-04-01",44,2,,,,,,1874.79821777344
"H02602-04-01",45,2,,,,,,1874.79821777344
"H02608-04-01",21,1,800000,0,"P02608-001","P02608-009",,937.399108886719
"H02608-04-01",22,2,,,,,,937.399108886719
"H02608-04-01",23,2,,,,,,937.399108886719
"H02608-04-01",31,2,,,,,,937.399108886719
"H02608-04-01",32,2,,,,,,937.399108886719
"H02608-04-01",33,2,,,,,,937.399108886719
"H02608-04-01",34,2,,,,,,937.399108886719
"H02608-04-01",35,2,,,,,,937.399108886719
"H02608-04-01",36,2,,,,,,937.399108886719
"H02608-04-01",41,2,,,,,,937.399108886719
"H02608-04-01",42,2,,,,,,937.399108886719
"H02608-04-01",43,2,,,,,,937.399108886719
"H02608-04-01",44,2,,,,,,937.399108886719
"H02608-04-01",45,2,,,,,,937.399108886719
"H02608-04-02",21,2,,,,,,937.399108886719
"H02608-04-02",22,2,,,,,,937.399108886719
"H02608-04-02",23,2,,,,,,937.399108886719
"H02608-04-02",31,2,,,,,,937.399108886719
"H02608-04-02",32,2,,,,,,937.399108886719
"H02608-04-02",33,2,,,,,,937.399108886719
"H02608-04-02",34,2,,,,,,937.399108886719
"H02608-04-02",35,2,,,,,,937.399108886719
"H02608-04-02",36,2,,,,,,937.399108886719
"H02608-04-02",41,2,,,,,,937.399108886719
"H02608-04-02",42,2,,,,,,937.399108886719
"H02608-04-02",43,2,,,,,,937.399108886719
"H02608-04-02",44,2,,,,,,937.399108886719
"H02608-04-02",45,2,,,,,,937.399108886719
"H02609-04-01",21,2,,,,,,1874.79821777344
"H02609-04-01",22,2,,,,,,1874.79821777344
"H02609-04-01",23,2,,,,,,1874.79821777344
"H02609-04-01",31,2,,,,,,1874.79821777344
"H02609-04-01",32,2,,,,,,1874.79821777344
"H02609-04-01",33,2,,,,,,1874.79821777344
"H02609-04-01",34,2,,,,,,1874.79821777344
"H02609-04-01",35,2,,,,,,1874.79821777344
"H02609-04-01",36,2,,,,,,1874.79821777344
"H02609-04-01",41,2,,,,,,1874.79821777344
"H02609-04-01",42,2,,,,,,1874.79821777344
"H02609-04-01",43,2,,,,,,1874.79821777344
"H02609-04-01",44,2,,,,,,1874.79821777344
"H02609-04-01",45,2,,,,,,1874.79821777344
"H02703-04-02",21,2,,,,,,1874.79821777344
"H02703-04-02",22,2,,,,,,1874.79821777344
"H02703-04-02",23,2,,,,,,1874.79821777344
"H02703-04-02",31,2,,,,,,1874.79821777344
"H02703-04-02",32,2,,,,,,1874.79821777344
"H02703-04-02",33,2,,,,,,1874.79821777344
"H02703-04-02",34,2,,,,,,1874.79821777344
"H02703-04-02",35,2,,,,,,1874.79821777344
"H02703-04-02",36,2,,,,,,1874.79821777344
"H02703-04-02",41,2,,,,,,1874.79821777344
"H02703-04-02",42,2,,,,,,1874.79821777344
"H02703-04-02",43,2,,,,,,1874.79821777344
"H02703-04-02",44,2,,,,,,1874.79821777344
"H02703-04-02",45,2,,,,,,1874.79821777344
"H02705-04-01",21,2,,,,,,937.399108886719
"H02705-04-01",22,2,,,,,,937.399108886719
"H02705-04-01",23,2,,,,,,937.399108886719
"H02705-04-01",31,2,,,,,,937.399108886719
"H02705-04-01",32,2,,,,,,937.399108886719
"H02705-04-01",33,2,,,,,,937.399108886719
"H02705-04-01",34,2,,,,,,937.399108886719
"H02705-04-01",35,2,,,,,,937.399108886719
"H02705-04-01",36,2,,,,,,937.399108886719
"H02705-04-01",41,2,,,,,,937.399108886719
"H02705-04-01",42,2,,,,,,937.399108886719
"H02705-04-01",43,2,,,,,,937.399108886719
"H02705-04-01",44,2,,,,,,937.399108886719
"H02705-04-01",45,2,,,,,,937.399108886719
"H02705-04-02",21,2,,,,,,937.399108886719
"H02705-04-02",22,2,,,,,,937.399108886719
"H02705-04-02",23,2,,,,,,937.399108886719
"H02705-04-02",31,2,,,,,,937.399108886719
"H02705-04-02",32,2,,,,,,937.399108886719
"H02705-04-02",33,2,,,,,,937.399108886719
"H02705-04-02",34,2,,,,,,937.399108886719
"H02705-04-02",35,2,,,,,,937.399108886719
"H02705-04-02",36,2,,,,,,937.399108886719
"H02705-04-02",41,2,,,,,,937.399108886719
"H02705-04-02",42,2,,,,,,937.399108886719
"H02705-04-02",43,2,,,,,,937.399108886719
"H02705-04-02",44,2,,,,,,937.399108886719
"H02705-04-02",45,2,,,,,,937.399108886719
"H02706-04-01",21,2,,,,,,1874.79821777344
"H02706-04-01",22,2,,,,,,1874.79821777344
"H02706-04-01",23,2,,,,,,1874.79821777344
"H02706-04-01",31,2,,,,,,1874.79821777344
"H02706-04-01",32,2,,,,,,1874.79821777344
"H02706-04-01",33,2,,,,,,1874.79821777344
"H02706-04-01",34,2,,,,,,1874.79821777344
"H02706-04-01",35,2,,,,,,1874.79821777344
"H02706-04-01",36,2,,,,,,1874.79821777344
"H02706-04-01",41,2,,,,,,1874.79821777344
"H02706-04-01",42,2,,,,,,1874.79821777344
"H02706-04-01",43,2,,,,,,1874.79821777344
"H02706-04-01",44,2,,,,,,1874.79821777344
"H02706-04-01",45,2,,,,,,1874.79821777344
"H02710-04-01",21,1,1100000,0,"P02710-001","-111",,1874.79821777344
"H02710-04-01",22,2,,,,,,1874.79821777344
"H02710-04-01",23,2,,,,,,1874.79821777344
"H02710-04-01",31,2,,,,,,1874.79821777344
"H02710-04-01",32,2,,,,,,1874.79821777344
"H02710-04-01",33,2,,,,,,1874.79821777344
"H02710-04-01",34,2,,,,,,1874.79821777344
"H02710-04-01",35,2,,,,,,1874.79821777344
"H02710-04-01",36,2,,,,,,1874.79821777344
"H02710-04-01",41,2,,,,,,1874.79821777344
