"District_Name","SubCounty","Parish","Villagecode","HSD_ID","C4H_Element","C4H_Month","C4H_Year","C4HQ82","C4HQ83","C4HQ84","C4HQ85","C4HQ86","C4H_Element_V2","C4H_Month_V2","C4H_Year_V2","C4HQ82_V2","C4HQ83_V2","C4HQ84_V2","C4HQ85_V2","C4HQ86_V2","Health_Response","Reason_Health_Not_Done"
306,306103,30610301,3061030101,5,3,1,4,29,"29","29",2,,3,3,5,22,"22",22,2,,1,
306,306103,30610301,3061030101,5,3,1,4,29,"29","29",2,,,,,,,,,,1,
306,306103,30610301,3061030101,5,3,1,4,29,"29","29",2,,,,,,,,,,1,
306,306103,30610301,3061030101,6,3,2,4,19,"19","19",2,,3,4,5,30,"30",30,2,,1,
306,306103,30610301,3061030101,6,3,2,4,19,"19","19",2,,3,4,5,30,"30",30,2,,1,
306,306103,30610301,3061030101,6,3,2,4,19,"19","19",2,,,,,,,,,,1,
306,306103,30610301,3061030101,6,3,2,4,19,"19","19",2,,,,,,,,,,1,
306,306106,30610601,3061060103,1,1,1,4,1215,"1215","1246",1,"Re attendences",1,3,4,1990,"2013",72313,1,"DUE TO NEW ATTENDENCES",1,
306,306106,30610601,3061060103,2,1,2,4,2015,"2015","2082",1,"Re attendences",2,3,4,65,"2013",65,2,"NA",1,
306,306106,30610601,3061060103,3,2,1,4,12,"12","12",2,,3,3,4,22,"2013",22,2,,1,
306,306106,30610601,3061060103,4,2,2,4,65,"78","78",1,"BBA",1,4,4,1869,"2013",1781,1,"SEEMS MIS ADDITIONS",1,
306,306106,30610601,3061060103,5,3,1,4,39,"39","39",2,,2,4,4,41,"2013",47,1,,1,
306,306106,30610601,3061060103,6,3,2,4,85,"85","85",2,,3,4,4,53,"2013",53,2,,1,
307,307108,30710802,3071080206,1,1,1,4,839,"-","193",1,"MISSING  REGISTER",1,3,4,814,"-",1007,1,"wrong numberings",,
307,307108,30710802,3071080206,2,1,2,4,1121,"-","1243",1,"WRONG  NUMBERING",1,4,4,1264,"-",1227,1,"wrong numberings",,
307,307108,30710802,3071080206,3,2,1,4,0,"-","0",2,,2,3,4,0,"-",0,2,,,
307,307108,30710802,3071080206,4,2,2,4,0,"-","0",2,,2,4,4,0,"-",0,2,,,
307,307108,30710802,3071080206,5,3,1,4,6,"-","6",2,,3,3,4,14,"-",15,1,,,
307,307108,30710802,3071080206,6,3,2,4,11,"-","14",1,"MISSING TALLY SHEETS DURING  REPORT MAKING , VACCINATERS  DELAY TO BRING THEM.",3,4,4,42,"-",37,1,"missing tally sheets during time of report making",,
307,307108,30710803,3071080301,1,1,1,4,1324,"-","1386",1,"TALLYING ERROR",1,3,4,0,"-",777,1,"missing hmis",,
307,307108,30710803,3071080301,2,1,2,4,1158,"-","1164",1,"TALLYING ERROR",1,4,4,0,"-",1308,1,"missing hmis",,
307,307108,30710803,3071080301,3,2,1,4,7,"-","7",2,,2,3,4,0,"-",11,1,,,
307,307108,30710803,3071080301,4,2,2,4,11,"-","11",2,,2,4,4,0,"-",21,1,,,
307,307108,30710803,3071080301,5,3,1,4,28,"-","0",1,"MISSING TALLY SHEETS",3,3,4,0,"-",15,1,"missing hmis",,
307,307108,30710803,3071080301,6,3,2,4,22,"-","14",1,"MISSING TALLY SHEETS",3,4,4,0,"-",22,1,"missing hmis",,
307,307202,30720203,3072020302,,,,,,,,,,,,,,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
308,308102,30810206,3081020606,1,1,1,4,1089,"1089","1252",1,"RE ATTENDANCES",1,4,4,1216,"1216",1216,2,"NON",1,
308,308102,30810206,3081020606,2,1,2,4,1420,"1420","1662",1,"RE ATTENDENCES",2,4,4,24,"24",25,1,"BBA",1,
308,308102,30810206,3081020606,3,2,1,4,10,"10","52",1,"DELIVARIES BEFORE ARRIVAL",3,4,4,98,"98",98,2,"NON",1,
308,308102,30810206,3081020606,4,2,2,4,39,"39","42",1,"DELIVERIES BEFORE ARRIVAL",1,1,5,1022,"1022",1022,2,"NO",1,
308,308102,30810206,3081020606,5,3,1,4,66,"66","66",2,,2,1,5,26,"27",1,1,,1,
308,308102,30810206,3081020606,6,3,1,4,53,"53","53",2,,3,1,5,72,"72",72,2,,1,
309,309102,30910205,3091020502,1,1,1,4,1581,"1581","1581",2,,1,3,4,1973,"1973",1973,2,,1,
309,309102,30910205,3091020502,2,1,2,4,2158,"2158","2158",2,,1,4,4,2039,"2039",2062,1,,1,
309,309102,30910205,3091020502,3,2,1,4,20,"20","20",2,,2,3,4,30,"30",30,2,,1,
309,309102,30910205,3091020502,4,2,2,4,25,"25","25",2,,2,4,4,25,"25",25,2,,1,
309,309102,30910205,3091020502,5,3,1,4,25,"25","25",2,,3,3,4,19,"19",21,1,,1,
309,309102,30910205,3091020502,6,3,2,4,27,"27","27",2,,3,4,4,31,"31",31,1,,1,
309,309103,30910305,3091030501,1,1,1,4,318,"318","318",2,,1,3,4,466,"466",466,2,,1,
309,309103,30910305,3091030501,2,1,2,4,517,"517","511",1,"POOR SERIALISATION",1,4,4,449,"449",461,1,"poor serialisatin and tallying",1,
309,309103,30910305,3091030501,3,3,1,4,3,"3","3",2,,3,3,4,12,"12",12,2,,1,
309,309103,30910305,3091030501,4,3,2,4,6,"6","7",1,"POOR TALLYING",3,4,4,14,"14",14,2,"N/A",1,
309,309204,30920406,3092040606,1,1,1,4,415,"415","413",1,"POOR SERIALIZATION",1,3,4,683,"683",679,1,"POOR NUMBRING",1,
309,309204,30920406,3092040606,2,1,2,4,694,"694","694",2,,1,4,4,724,"724",724,2,,1,
309,309204,30920406,3092040606,3,3,1,4,7,"7","7",2,,3,3,4,8,"8",8,2,,1,
309,309204,30920406,3092040606,4,3,2,4,5,"5","5",2,,3,4,4,5,"5",5,2,,1,
310,310102,31010202,3101020203,1,1,1,4,822,"822","822",2,,1,3,4,902,"902",915,1,,1,
310,310102,31010202,3101020203,2,1,2,4,1158,"1158","1158",2,,1,4,4,0,"0",1458,1,,1,
310,310102,31010202,3101020203,3,2,1,4,14,"14","14",2,,2,3,4,41,"41",41,2,,1,
310,310102,31010202,3101020203,4,2,2,4,28,"28","28",2,,2,4,4,0,"O",27,1,,1,
310,310102,31010202,3101020203,5,3,1,4,38,"38","38",2,,3,3,4,70,"70",70,2,,1,
310,310102,31010202,3101020203,6,3,2,4,12,"12","12",2,,3,4,4,0,"O",85,1,,1,
310,310206,31020603,3102060309,1,1,1,4,595,"595","539",1,"POOR SERIALISATION",1,3,4,661,"661",0,1,"REGISTERS TAKEN BY THE DHO IN APRIL",1,
310,310206,31020603,3102060309,2,1,2,4,932,"932","926",1,"POOR SERIALISATION",1,4,4,689,"689",0,1,"REGISTERS TAKEN BY THE DHO IN APRL",1,
310,310206,31020604,3102060408,1,1,1,4,595,"595","539",1,"POOR NUMBERING",1,3,4,661,"661",649,1,"POOR TALLYING",1,
310,310206,31020604,3102060408,2,1,2,4,932,"932","926",1,"POOR NUMBERING",1,4,4,689,"689",687,1,"POOR TALLYING",1,
310,310207,31020706,3102070603,,,,,,,,,,,,,,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
311,311103,31110302,3111030202,1,1,1,4,553,"553","560",1,"RE ATTENDENCE",1,3,4,781,"781",804,1,"re attendence",1,
311,311103,31110302,3111030202,1,1,1,4,553,"553","560",1,"RE ATTENDENCE",1,3,4,781,"781",804,1,"re attendence",1,
311,311103,31110302,3111030202,1,1,1,4,553,"553","560",1,"RE ATTENDENCE",,,,,,,,,1,
311,311103,31110302,3111030202,1,1,1,4,553,"553","560",1,"RE ATTENDENCE",,,,,,,,,1,
311,311103,31110302,3111030202,2,1,2,4,871,"871","885",1,"RE ATTENDENCE",1,4,4,972,"972",999,1,"re attendence",1,
311,311103,31110302,3111030202,2,1,2,4,871,"871","885",1,"RE ATTENDENCE",1,4,4,972,"972",999,1,"re attendence",1,
311,311103,31110302,3111030202,2,1,2,4,871,"871","885",1,"RE ATTENDENCE",,,,,,,,,1,
311,311103,31110302,3111030202,2,1,2,4,871,"871","885",1,"RE ATTENDENCE",,,,,,,,,1,
311,311103,31110302,3111030202,3,2,1,4,15,"15","15",2,,2,3,4,19,"19",19,2,,1,
311,311103,31110302,3111030202,3,2,1,4,15,"15","15",2,,2,3,4,19,"19",19,2,,1,
311,311103,31110302,3111030202,3,2,1,4,15,"15","15",2,,,,,,,,,,1,
311,311103,31110302,3111030202,3,2,1,4,15,"15","15",2,,,,,,,,,,1,
311,311103,31110302,3111030202,4,2,2,4,21,"21","21",2,,,,,,,,,,1,
311,311103,31110302,3111030202,4,2,2,4,21,"21","21",2,,,,,,,,,,1,
311,311103,31110302,3111030202,4,2,2,4,21,"21","21",2,,2,4,4,16,"16",16,2,,1,
311,311103,31110302,3111030202,4,2,2,4,21,"21","21",2,,2,4,4,16,"16",16,2,,1,
311,311103,31110302,3111030202,5,3,1,4,32,"32","32",2,,3,3,4,34,"34",34,2,,1,
311,311103,31110302,3111030202,5,3,1,4,32,"32","32",2,,3,3,4,34,"34",34,2,,1,
311,311103,31110302,3111030202,5,3,1,4,32,"32","32",2,,,,,,,,,,1,
311,311103,31110302,3111030202,5,3,1,4,32,"32","32",2,,,,,,,,,,1,
311,311103,31110302,3111030202,6,3,2,4,39,"39","39",2,,3,4,4,17,"17",17,2,,1,
311,311103,31110302,3111030202,6,3,2,4,39,"39","39",2,,3,4,4,17,"17",17,2,,1,
311,311103,31110302,3111030202,6,3,2,4,39,"39","39",2,,,,,,,,,,1,
311,311103,31110302,3111030202,6,3,2,4,39,"39","39",2,,,,,,,,,,1,
311,311302,31130201,3113020101,1,1,1,4,1383,"1383","1395",1,"REATTENDENCES",1,4,4,575,"575",575,2,,1,
311,311302,31130201,3113020101,2,1,2,4,997,"997","1060",1,"REATTENDENCES",1,1,5,546,"546",546,2,,1,
311,311302,31130201,3113020101,3,2,1,4,4,"4","4",2,,3,4,4,38,"38",38,2,,1,
311,311302,31130201,3113020101,4,2,2,4,5,"5","5",2,,3,1,5,13,"13",13,2,,1,
311,311302,31130201,3113020101,5,3,1,4,14,"14","14",2,,2,4,4,10,"10",35,1,,1,
311,311302,31130201,3113020101,6,3,2,4,7,"7","7",2,,2,1,5,19,"19",24,1,,1,
312,312105,31210502,3121050202,1,1,1,4,462,"-","0",1,"MISSINNNG  REGISTER",1,3,4,204,"-",204,2,"ok",,
312,312105,31210502,3121050202,2,1,2,4,825,"-","629",1,"MISSING REGISTER",1,4,4,659,"-",541,1,"mi registerssing",,
312,312105,31210502,3121050202,3,2,1,4,0,"-","0",2,,2,3,4,0,"-",0,2,,,
312,312105,31210502,3121050202,4,2,2,4,0,"-","0",2,,2,4,4,0,"-",0,2,,,
312,312105,31210502,3121050202,5,3,1,4,13,"-","0",1,"MISSING TALLY SHEETS",3,3,4,15,"-",9,1,"missing tally sheets",,
312,312105,31210502,3121050202,6,3,2,4,16,"-","7",1,"MISSING TALLY SHEETS",3,4,4,15,"-",17,1,"missing tally sheets",,
313,313102,31310205,3131020505,1,1,1,4,842,"842","647",1,"poor serialisatio",1,3,4,717,"717",0,1,"REGISTERS MISSING",1,
313,313102,31310205,3131020505,2,1,2,4,0,"0","922",1,"hims for june missing",1,4,4,1111,"11111",1012,1,"POOR SERIALISATION",1,
313,313102,31310205,3131020505,3,2,1,4,15,"15","15",2,,2,3,4,23,"23",23,2,,1,
313,313102,31310205,3131020505,4,2,2,4,0,"0","24",1,"hims for june missing",2,4,4,23,"23",23,2,,1,
313,313102,31310205,3131020505,5,3,1,4,26,"26","19",1,"some talltsheets missing",3,3,4,43,"43",55,1,"POOR TALLYING",1,
313,313102,31310205,3131020505,6,3,2,4,0,"0","49",1,"hims for june missing",3,4,4,40,"40",45,1,"POOR TALLYING",1,
313,313104,31310403,3131040312,1,1,1,4,968,"968","968",2,,1,3,4,744,"744",743,1,,1,
313,313104,31310403,3131040312,2,1,2,4,1307,"1307","483",1,"SOME REGISTERS MISSING",1,4,4,583,"583",581,1,"POOR TALLYING",1,
313,313104,31310403,3131040312,3,2,1,4,18,"18","18",2,,2,3,4,23,"23",23,2,,1,
313,313104,31310403,3131040312,4,2,2,4,24,"24","24",2,,2,4,4,16,"16",16,2,,1,
313,313104,31310403,3131040312,5,3,1,4,49,"49","49",2,,3,3,4,67,"67",47,1,,1,
313,313104,31310403,3131040312,6,3,2,4,78,"78","78",2,,3,4,4,62,"62",41,1,,1,
314,314103,31410304,3141030403,1,1,1,4,784,"784","829",1,"RE ATTENDACES",1,4,4,1194,"1194",1194,2,,1,
314,314103,31410304,3141030403,2,1,2,4,1239,"1239","1283",1,"RE ATTENDENCES",1,1,5,894,"894",894,2,,1,
314,314103,31410304,3141030403,3,2,1,4,22,"22","22",2,,2,4,4,21,"21",21,2,,1,
314,314103,31410304,3141030403,4,2,2,4,9,"9","9",2,,2,1,5,24,"24",24,2,,1,
314,314103,31410304,3141030403,5,3,1,4,25,"25","25",2,,3,4,4,22,"22",22,2,,1,
314,314103,31410304,3141030403,6,3,2,4,46,"46","46",2,,3,1,5,21,"21",21,2,,1,
317,317101,31710101,3171010102,1,1,1,4,837,"-","847",1,"WRONG NUMBERING",1,,,,,,,,,
317,317101,31710101,3171010102,2,1,2,4,700,"-","0",1,"MISSIREGISTERNG",1,,,,,,,,,
317,317101,31710101,3171010102,3,2,1,4,9,"-","9",2,,2,3,4,8,"-",8,2,,,
317,317101,31710101,3171010102,4,2,2,4,8,"-","8",2,,2,4,4,1,"-",1,2,,,
317,317101,31710101,3171010102,5,3,1,4,33,"-","29",1,"wro tallyingng",3,3,4,,"-",,,,,
317,317101,31710101,3171010102,6,3,2,11,0,"-","41",1,"recording faded  from hmis 105 could not be seen",3,4,4,,"-",,,,,
317,317102,31710202,3171020201,1,1,1,4,1479,"-","1485",1,"WRONG NUMBERING",1,3,4,1082,"-",1074,1,"WRONG NUMBERING",1,
317,317102,31710202,3171020201,2,1,2,4,1711,"-","1709",1,"WRONG TALLYING",1,4,4,2116,"-",2104,1,"WRONUMBERINGNG",1,
317,317102,31710202,3171020201,3,2,1,4,31,"-","31",2,,2,3,4,34,"-",34,2,,1,
317,317102,31710202,3171020201,4,2,2,4,35,"-","35",2,,2,4,4,33,"-",33,2,,1,
317,317102,31710202,3171020201,5,3,1,4,31,"-","31",2,,3,3,4,38,"-",0,1,,1,
317,317102,31710202,3171020201,6,3,2,4,39,"-","31",1,"MISSING TALLY SHEET",3,4,4,29,"--",0,1,"MISSING TALLY SHEETS",1,
317,317106,31710605,3171060512,1,1,1,4,1420,"-","0",1,"missing registers",1,3,4,2085,"----",1900,1,"Patients in ART clinic  were not indicated in OPDregister",2,
317,317106,31710605,3171060512,2,1,2,4,1774,"-","0",1,"missing register",1,4,4,2127,"-",2123,1,"wrong numbering",2,
317,317106,31710605,3171060512,3,2,1,4,44,"-","44",2,,2,3,4,70,"-",70,2,,2,
317,317106,31710605,3171060512,4,2,2,4,41,"-","41",2,,2,4,4,51,"-",54,1,,2,
317,317106,31710605,3171060512,5,3,1,4,58,"-","0",1,"missing tally sheets",3,3,4,66,"66",66,2,"wrong talllying",2,
317,317106,31710605,3171060512,6,3,2,4,41,"-","0",1,"missing tally sheets",3,4,4,86,"86",69,1,"WRONG TALLYING",2,
318,318103,31810302,3181030204,1,1,1,4,590590,"590","622",1,"re attendence",,,,,,,,,1,
318,318103,31810302,3181030204,1,1,1,4,590590,"590","622",1,"re attendence",,,,,,,,,1,
318,318103,31810302,3181030204,1,1,1,4,590,"590","622",1,"re attendence",1,3,4,,,615,,,1,
318,318103,31810302,3181030204,1,1,1,4,590,"590","622",1,"re attendence",1,3,4,,,615,,,1,
318,318103,31810302,3181030204,2,1,2,4,601,"601","619",1,"re attendence",,,,,,,,,1,
318,318103,31810302,3181030204,2,1,2,4,601,"601","619",1,"re attendence",,,,,,,,,1,
318,318103,31810302,3181030204,2,1,2,4,601,"601","619",1,"re attendence",1,4,4,,,,,,1,
318,318103,31810302,3181030204,2,1,2,4,601,"601","619",1,"re attendence",1,4,4,,,,,,1,
318,318103,31810302,3181030204,3,2,1,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,3,2,1,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,3,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,3,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,4,2,2,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,4,2,2,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,4,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,4,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,5,3,1,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,5,3,1,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,5,3,1,4,0,"0","0",2,,3,3,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,5,3,1,4,0,"0","0",2,,3,3,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,6,3,2,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,6,3,2,4,0,"0","0",2,,,,,,,,,,1,
318,318103,31810302,3181030204,6,3,2,4,0,"0","0",2,,3,4,4,0,"0",0,2,,1,
318,318103,31810302,3181030204,6,3,2,4,0,"0","0",2,,3,4,4,0,"0",0,2,,1,
318,318107,31810705,3181070501,1,1,1,4,571,"571","662",1,"RE ATTENDENCE",1,4,4,1720,"1720",1720,2,"NON",1,
318,318107,31810705,3181070501,2,1,2,4,1733,"1733","1846",1,"RE ATTENDENCE",2,4,4,13,"13",13,2,"NON",1,
318,318107,31810705,3181070501,3,2,1,4,13,"13","13",2,,3,4,4,38,"38",38,2,,1,
318,318107,31810705,3181070501,4,2,2,4,9,"9","9",2,,1,1,5,843,"843",843,2,,1,
318,318107,31810705,3181070501,5,3,1,4,32,"32","32",2,,2,1,5,17,"17",3,1,,1,
318,318107,31810705,3181070501,6,3,2,4,18,"18","18",2,,3,1,5,79,"79",79,2,,1,
318,318114,31811402,3181140207,1,1,1,4,1175600,"117600","1180500",1,"REATTENDENCE",1,3,4,412,"412",429,1,"RE ATTENDENCES",1,
318,318114,31811402,3181140207,2,1,2,4,65800,"65800","69300",1,"REATTENDENCES",1,4,4,483,"483",483,2,,1,
318,318114,31811402,3181140207,3,2,1,4,11,"11","11",2,,2,3,4,2,"2",2,2,,1,
318,318114,31811402,3181140207,4,2,2,4,4,"4","4",2,,2,4,4,0,"0",0,2,,1,
318,318114,31811402,3181140207,5,3,1,4,70,"70","70",2,,3,3,4,5,"5",5,2,,1,
318,318114,31811402,3181140207,6,3,2,4,16,"16","16",2,,3,4,4,58,"58",58,2,,1,
319,319103,31910303,3191030304,1,1,1,4,2121,"2121","1051",1,"POOR SERIALIZATION",1,3,4,1869,"1869",0,1,"REGISTERS MISSING",1,
319,319103,31910303,3191030304,2,1,2,4,1881,"1881","2148",1,"POOR SERIALIZATION",1,4,4,2039,"2039",1628,1,"SOME REGISTERS MISSING",1,
319,319103,31910303,3191030304,3,2,1,4,178,"178","178",2,,2,3,4,167,"167",167,2,,1,
319,319103,31910303,3191030304,4,2,2,4,195,"195","195",2,,2,4,4,146,"146",146,2,,1,
319,319103,31910303,3191030304,5,3,1,4,282,"282","170",1,"POOR TALLYING",3,3,4,227,"227",0,1,"REGISTER MISSING",1,
319,319103,31910303,3191030304,6,3,2,4,178,"178","106",1,"POOR TALLYING",3,4,4,470,"470",0,1,"REGISTER MISSING",1,
319,319105,31910508,3191050803,1,1,1,4,1496,"01496","1016",1,"poor tallying",1,3,4,905,"905",905,2,,1,
319,319105,31910508,3191050803,2,1,2,4,1230,"1230","1294",1,"POOR NUMBERING",1,4,4,1415,"1415",1415,2,,1,
319,319105,31910508,3191050803,3,2,1,4,28,"28","28",2,,2,3,4,32,"32",32,2,,1,
319,319105,31910508,3191050803,4,2,2,4,21,"21","21",2,,2,4,4,31,"31",31,2,,1,
319,319105,31910508,3191050803,5,3,1,4,30,"30","30",2,,3,3,4,61,"61",61,2,,1,
319,319105,31910508,3191050803,6,3,2,4,73,"73","73",2,,3,4,4,60,"60",60,2,,1,
319,319107,31910702,3191070202,1,1,1,4,2121,"2121","1051",1,"POOR SERIALISATION",1,3,4,1869,"1869",0,1,"REGISTERS MISSING",1,
319,319107,31910702,3191070202,2,1,2,4,1881,"1881","2148",1,"POOR SERIALISATION",1,4,4,2039,"2039",1628,1,"SOME REGISTERS MISSING",1,
319,319107,31910702,3191070202,3,2,1,4,178,"178","178",2,,2,3,4,167,"167",167,2,,1,
319,319107,31910702,3191070202,4,2,2,4,195,"195","195",2,,2,4,4,146,"146",146,2,,1,
319,319107,31910702,3191070202,5,3,1,4,282,"282","170",1,"TALLY SHEETS MISPLACED",3,3,4,227,"227",0,1,"register missing",1,
319,319107,31910702,3191070202,6,3,2,4,178,"178","106",1,"TALLY SHEETS MISPLACED",3,4,4,470,"479",0,1,"register missing",1,
320,320103,32010303,3201030323,1,1,1,4,2606,"2606","1749",1,"poor serialization",1,3,4,1508,"1508",1508,2,,1,
320,320103,32010303,3201030323,2,1,2,4,2151,"2151","2150",1,"poorllying ta",1,4,4,1568,"1568",1560,1,"POOR SERIALISATION",1,
320,320103,32010303,3201030323,3,2,1,4,42,"42","45",1,"poor tallying",2,3,4,66,"66",66,2,,1,
320,320103,32010303,3201030323,4,2,2,4,43,"43","45",1,"poor tallying",2,4,4,47,"47",47,1,"POOR TALLYING",1,
320,320103,32010303,3201030323,5,3,1,4,82,"82","151",1,"poor talying",3,3,4,106,"106",106,2,,1,
320,320103,32010303,3201030323,6,3,2,4,97,"97","98",1,"poor tallying",3,4,4,110,"110",110,2,,1,
320,320108,32010808,3201080801,1,1,1,4,1269,"1269","1669",2,,1,3,4,1180,"1180",1182,1,,1,
320,320108,32010808,3201080801,2,1,2,4,1869,"1869","1869",2,,1,4,4,1269,"1269",1329,1,,1,
320,320108,32010808,3201080801,3,2,1,4,24,"24","22",1,"POOR COUNTING",2,3,4,24,"24",24,2,,1,
320,320108,32010808,3201080801,4,2,2,4,29,"29","28",1,"POOR COUNTING",2,4,4,20,"20",20,2,,1,
320,320108,32010808,3201080801,5,3,1,4,19,"19","31",1,"OUTREACH NOT REFLECTED",3,3,4,31,"31",31,2,,1,
320,320108,32010808,3201080801,6,3,2,4,25,"25","50",1,"OUTREACH NOT REFLECTED",3,4,4,38,"38",38,2,,1,
321,321103,32110304,3211030405,1,1,1,4,532,"-","532",2,,1,3,4,366,"-",360,1,,,
321,321103,32110304,3211030405,2,1,2,4,686,"-","686",2,,1,4,4,1043,"-",1034,1,,,
321,321103,32110304,3211030405,3,2,1,4,24,"-","24",2,,2,3,4,0,"-",2,1,,,
321,321103,32110304,3211030405,4,2,2,4,18,"-","18",2,,2,4,4,7,"-",7,2,,,
321,321103,32110304,3211030405,5,3,1,4,42,"-","36",1,"MISSING TA SHEETLLY",3,3,4,30,"-",30,2,"OK",,
321,321103,32110304,3211030405,6,3,2,4,34,"-","34",2,,3,4,4,30,"-",30,2,,,
321,321105,32110505,3211050502,1,1,1,4,92,"-","91",1,"wrong  numbering",1,3,4,98,"-",108,1,"wrong numbering",1,
321,321105,32110505,3211050502,2,1,2,4,193,"-","190",1,"wrong numbering",1,4,4,542,"-",540,1,"Wrong counting",1,
321,321105,32110505,3211050502,3,2,1,4,2,"-","2",2,,2,3,4,10,"-",10,2,,1,
321,321105,32110505,3211050502,4,2,2,4,5,"-","5",2,,2,4,4,10,"-",10,2,,1,
321,321105,32110505,3211050502,5,3,1,4,20,"-","19",1,"miss talying",3,3,4,0,"-",4,1,"missing tally sheets",1,
321,321105,32110505,3211050502,6,3,1,4,18,"-","14",1,"missing tally sheets",3,4,4,112,"-",17,1,"Missing tally sheets",1,
321,321106,32110601,3211060105,1,1,1,4,356,"-","357",1,"wrong numbering",1,3,4,546,"-",554,1,"wrong numbering",1,
321,321106,32110601,3211060105,2,1,2,4,648,"-","600",1,"wrong numbering",1,4,4,693,"-",686,1,"wrong numbering",1,
321,321106,32110601,3211060105,3,2,1,4,6,"-","6",2,,2,3,4,10,"-",10,2,,1,
321,321106,32110601,3211060105,4,2,2,4,11,"-","11",2,,2,4,4,10,"--",10,2,,1,
321,321106,32110601,3211060105,5,3,1,4,69,"-","81",1,"missing tally sheets",3,3,4,46,"-",46,2,"N.A",1,
321,321106,32110601,3211060105,6,3,2,4,54,"-","52",1,"missing tally sheets",3,4,4,94,"-",95,1,"wrong addition",1,
321,321107,32110706,3211070617,1,1,1,4,701,"-","528",1,"missing registers",1,3,4,729,"-",446,1,"WRONG TALLYING",1,
321,321107,32110706,3211070617,2,1,2,4,618,"-","510",1,"missing registers",1,4,4,759,"-",759,2,"OK",1,
321,321107,32110706,3211070617,3,2,1,4,60,"-","60",2,,2,3,4,51,"-",51,2,,1,
321,321107,32110706,3211070617,4,2,2,4,42,"-","42",2,,2,4,4,63,"-",65,1,,1,
321,321107,32110706,3211070617,5,3,1,4,67,"-","0",2,,3,3,4,55,"-",0,1,,1,
321,321107,32110706,3211070617,6,3,2,4,70,"-","0",1,"missing tally sheets",3,4,4,77,"-",0,1,"MISSING TALLY SHEETS",1,
322,322108,32210802,3221080206,1,1,1,4,664,"-","625",1,"MISS NUMBERING",1,3,4,460,"-",552,1,"WRONG COUNTING",1,
322,322108,32210802,3221080206,2,1,2,4,762,"-","766",1,"MISSNUMBERING",1,4,4,969,"-",204,1,"MISSING REGISTER",1,
322,322108,32210802,3221080206,3,2,1,4,2,"-","2",2,,2,3,4,1,"-",1,2,,1,
322,322108,32210802,3221080206,4,2,2,4,5,"-","5",2,,2,4,4,10,"-",10,2,,1,
322,322108,32210802,3221080206,5,3,1,4,24,"-","10",1,"MISSING TALLY SHEETS",3,3,4,7,"-",6,1,"WR0NG  COUNTING",1,
322,322108,32210802,3221080206,6,3,2,4,11,"-","11",2,,3,4,4,14,"-",14,2,,1,
322,322111,32211104,3221110412,1,1,1,4,0,"-","486",1,"MISSING",1,3,4,0,"-",503,1,"MISSING TALLY SHEETS",2,
322,322111,32211104,3221110412,2,1,2,4,0,"-","709",1,"MISSING",1,4,4,0,"-",873,1,"MISSING TALLY SHEETS",2,
322,322111,32211104,3221110412,3,2,1,4,0,"-","30",1,"MISSING",2,3,4,0,"-",20,1,"MISSING TALLY SHEETS",2,
322,322111,32211104,3221110412,4,2,2,4,0,"-","24",1,"MIINGSS",2,4,4,0,"-",20,1,"MISSING TALLY SHEETS",2,
322,322111,32211104,3221110412,5,3,1,4,0,"-","41",1,"MISSING",3,3,4,0,"-",34,1,"MISSING TALLY SHEETS",2,
322,322111,32211104,3221110412,6,3,2,4,0,"-","10",1,"MISSING",3,4,4,0,"-",50,1,"MISSING TALLY SHEETS",2,
323,323104,32310403,3231040301,1,1,1,4,2279,"-","1897",1,"WRONG  TALLYING",,,,,,,,,1,
323,323104,32310403,3231040301,2,1,2,4,3208,"-","2225",1,"WRONG  TALLYING",,,,,,,,,1,
323,323104,32310403,3231040301,3,2,1,4,37,"-","37",2,,,,,,,,,,1,
323,323104,32310403,3231040301,4,2,2,4,37,"-","37",2,,,,,,,,,,1,
323,323104,32310403,3231040301,5,3,1,4,103,"-","0",1,"TALLY  SHEETS  MISSING",,,,,,,,,1,
323,323104,32310403,3231040301,6,3,2,4,165,"-","0",1,"TALLY  SHEETS  MISSING",,,,,,,,,1,
323,323106,32310604,3231060409,1,1,1,4,1023,"-","994",1,"wrong numbering",1,3,4,977,"-",935,1,"Wrong  numbering and counting of re- attendance in the register",,
